success,tracking_error,tail_error,jerk,planning_calls,mode_accuracy,persistent_mode_accuracy,event_count,event_evaluable,event_impactful,event_coverage,recovery_recovered,recovery_unrecovered,recovery_rate,recovery_delay_sum,recovery_steps,peak_to_recovery_delay_sum,peak_to_recovery_steps,seed,context,horizon
0.0,2.5458559738419915,1.9364612436957505,101.5671243466104,12.0,0.36363636363636365,0.25,6.0,6.0,4.0,0.6666666666666666,1.0,3.0,0.25,89.0,22.25,58.0,14.5,94,1,16
0.0,1.9491749606991347,2.395251454052787,77.9603411046832,12.0,0.36363636363636365,0.3333333333333333,5.0,5.0,4.0,0.8,2.0,2.0,0.5,29.0,7.25,19.0,4.75,95,1,16
0.0,1.5575714440104513,1.5160150521080378,80.51730584984952,12.0,0.36363636363636365,0.5714285714285714,10.0,9.0,7.0,0.7777777777777778,2.0,5.0,0.2857142857142857,90.0,12.857142857142858,48.0,6.857142857142857,96,1,16
0.0,1.453771551578981,0.9551855337547,76.0251954084042,12.0,0.36363636363636365,0.375,7.0,7.0,4.0,0.5714285714285714,1.0,3.0,0.25,31.0,7.75,16.0,4.0,97,1,16
0.0,1.5719045409620536,1.9012645327781785,74.35866025960524,12.0,0.36363636363636365,0.16666666666666666,11.0,10.0,5.0,0.5,1.0,4.0,0.2,54.0,10.8,20.0,4.0,98,1,16
0.0,1.7747207802726055,2.0947267338110174,91.2620421335711,12.0,0.45454545454545453,0.4444444444444444,7.0,7.0,3.0,0.42857142857142855,2.0,1.0,0.6666666666666666,39.0,13.0,27.0,9.0,99,1,16
0.0,2.0150750494613168,2.0535108323194513,68.06357357201536,12.0,0.45454545454545453,0.4444444444444444,3.0,3.0,3.0,1.0,2.0,1.0,0.6666666666666666,19.0,6.333333333333333,12.0,4.0,100,1,16
0.0,0.7527526995969792,0.9035440753986784,29.293613978251525,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,11.0,11.0,101,1,16
0.0,1.5219325799047403,2.566808560995422,82.98171302760221,12.0,0.5454545454545454,0.5,2.0,2.0,1.0,0.5,1.0,0.0,1.0,37.0,37.0,28.0,28.0,102,1,16
0.0,2.3996187141065675,2.6490317044137277,59.89197831275701,12.0,0.5454545454545454,0.625,8.0,8.0,5.0,0.625,3.0,2.0,0.6,91.0,18.2,63.0,12.6,103,1,16
0.0,2.2158489198470614,3.2815092264315737,118.47209653089523,12.0,0.36363636363636365,0.3,2.0,2.0,1.0,0.5,1.0,0.0,1.0,22.0,22.0,13.0,13.0,104,1,16
0.0,1.820413714181129,3.811075234924875,76.98054075455684,12.0,0.6363636363636364,0.625,5.0,5.0,3.0,0.6,1.0,2.0,0.3333333333333333,44.0,14.666666666666666,25.0,8.333333333333334,105,1,16
0.0,1.8784056294516154,0.9284594491938845,77.85754715372619,12.0,0.8181818181818182,0.8,5.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,41.0,13.666666666666666,23.0,7.666666666666667,106,1,16
0.0,1.6214409650982482,1.9826124870885173,62.97200130874689,12.0,0.5454545454545454,0.5,7.0,6.0,4.0,0.6666666666666666,2.0,2.0,0.5,72.0,18.0,46.0,11.5,107,1,16
0.0,2.456058219122553,3.213977520268424,115.03251264861254,12.0,0.2727272727272727,0.2727272727272727,6.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,38.0,12.666666666666666,20.0,6.666666666666667,108,1,16
0.0,1.611921328415453,2.549921338648022,95.83816604093234,12.0,0.6363636363636364,0.75,7.0,7.0,4.0,0.5714285714285714,2.0,2.0,0.5,50.0,12.5,26.0,6.5,109,1,16
0.0,1.6594283841635473,0.9021651592253842,70.62842309973185,12.0,0.7272727272727273,0.7,5.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,86.0,28.666666666666668,68.0,22.666666666666668,110,1,16
0.0,2.331782993626714,1.1551179559563987,63.901457247574434,12.0,0.5454545454545454,0.6,2.0,2.0,1.0,0.5,1.0,0.0,1.0,20.0,20.0,11.0,11.0,111,1,16
0.0,1.7582282233977524,0.8517630917028972,104.6486279481178,12.0,0.36363636363636365,0.5,3.0,2.0,1.0,0.5,1.0,0.0,1.0,10.0,10.0,6.0,6.0,112,1,16
0.0,1.3112847708147268,1.4469845092449958,85.38571111327988,12.0,0.5454545454545454,0.5,7.0,7.0,4.0,0.5714285714285714,2.0,2.0,0.5,70.0,17.5,43.0,10.75,113,1,16
0.0,1.842115249167079,3.8720506589816144,88.14717497449094,12.0,0.6363636363636364,0.5,8.0,8.0,4.0,0.5,0.0,4.0,0.0,48.0,12.0,16.0,4.0,114,1,16
0.0,1.9650430496281683,1.4382512841677277,86.53168166521536,12.0,0.5454545454545454,0.6666666666666666,7.0,5.0,4.0,0.8,2.0,2.0,0.5,72.0,18.0,45.0,11.25,115,1,16
1.0,1.0575246622641374,0.6382031025249734,92.61482849178607,12.0,0.6363636363636364,0.8,6.0,6.0,6.0,1.0,4.0,2.0,0.6666666666666666,81.0,13.5,46.0,7.666666666666667,116,1,16
0.0,1.4198118915974025,2.385681560875447,58.78918011604873,12.0,0.5454545454545454,0.625,5.0,5.0,4.0,0.8,3.0,1.0,0.75,56.0,14.0,40.0,10.0,117,1,16
0.0,1.705195842703267,1.6138517523273896,77.70295322508744,12.0,0.6363636363636364,0.7142857142857143,4.0,4.0,2.0,0.5,1.0,1.0,0.5,31.0,15.5,22.0,11.0,118,1,16
0.0,1.062448846180039,1.1567379549449217,63.39118505417037,12.0,0.7272727272727273,0.7777777777777778,4.0,4.0,4.0,1.0,3.0,1.0,0.75,50.0,12.5,25.0,6.25,119,1,16
0.0,1.0312824357119343,0.762499834387951,124.29069944271538,12.0,0.6363636363636364,0.5714285714285714,9.0,9.0,6.0,0.6666666666666666,3.0,3.0,0.5,60.0,10.0,29.0,4.833333333333333,120,1,16
0.0,1.5892303874256166,1.47101892682309,71.20110490889508,12.0,0.6363636363636364,0.5714285714285714,8.0,8.0,6.0,0.75,2.0,4.0,0.3333333333333333,63.0,10.5,35.0,5.833333333333333,121,1,16
0.0,2.7460321238221845,1.6551591888239314,50.18925432082614,12.0,0.45454545454545453,0.5,7.0,7.0,6.0,0.8571428571428571,1.0,5.0,0.16666666666666666,76.0,12.666666666666666,42.0,7.0,122,1,16
0.0,1.7030737841324268,2.0175271513842854,83.74263214796349,12.0,0.6363636363636364,0.8,8.0,8.0,5.0,0.625,1.0,4.0,0.2,53.0,10.6,31.0,6.2,123,1,16
0.0,1.8128935063116993,2.8110355674421017,64.86628436117611,12.0,0.18181818181818182,0.2857142857142857,10.0,9.0,5.0,0.5555555555555556,3.0,2.0,0.6,56.0,11.2,29.0,5.8,124,1,16
0.0,1.2912969879594942,0.5849361689820447,48.42046985114663,12.0,0.7272727272727273,0.625,11.0,11.0,5.0,0.45454545454545453,1.0,4.0,0.2,67.0,13.4,43.0,8.6,125,1,16
0.0,1.3665716944003539,1.3337072178002598,93.4721399223645,12.0,0.45454545454545453,0.5,7.0,6.0,3.0,0.5,1.0,2.0,0.3333333333333333,33.0,11.0,14.0,4.666666666666667,126,1,16
0.0,2.1830135187507254,1.3588123185863115,83.69287004551698,12.0,0.5454545454545454,0.5,5.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,51.0,17.0,31.0,10.333333333333334,127,1,16
0.0,2.017938955512636,2.9783282926610037,78.07317918189936,12.0,0.5454545454545454,0.8,7.0,7.0,4.0,0.5714285714285714,1.0,3.0,0.25,75.0,18.75,48.0,12.0,128,1,16
0.0,2.3274141417345784,2.9286222038012633,68.6722378526464,12.0,0.2727272727272727,0.3,5.0,4.0,2.0,0.5,1.0,1.0,0.5,35.0,17.5,27.0,13.5,129,1,16
0.0,1.5842905138152408,0.9934352856502449,91.0726521096417,12.0,0.6363636363636364,0.5714285714285714,10.0,9.0,5.0,0.5555555555555556,4.0,1.0,0.8,66.0,13.2,45.0,9.0,130,1,16
0.0,1.6510110144038574,3.4167543944638794,116.2535786151433,12.0,0.2727272727272727,0.42857142857142855,6.0,6.0,3.0,0.5,3.0,0.0,1.0,12.0,4.0,9.0,3.0,131,1,16
0.0,1.24154701597429,2.6711985624749484,86.3385098916664,12.0,0.6363636363636364,0.6,7.0,6.0,4.0,0.6666666666666666,2.0,2.0,0.5,53.0,13.25,27.0,6.75,132,1,16
0.0,1.5461703684039005,0.7734193294096228,85.88714570162263,12.0,0.5454545454545454,0.4444444444444444,4.0,4.0,2.0,0.5,2.0,0.0,1.0,42.0,21.0,24.0,12.0,133,1,16
0.0,2.4820532779611866,3.176454815116574,96.68899108090153,12.0,0.2727272727272727,0.2222222222222222,4.0,4.0,3.0,0.75,0.0,3.0,0.0,47.0,15.666666666666666,24.0,8.0,134,1,16
0.0,1.9165745846486424,1.6046666798510703,60.19406638049984,12.0,0.8181818181818182,0.8571428571428571,6.0,6.0,6.0,1.0,2.0,4.0,0.3333333333333333,51.0,8.5,22.0,3.6666666666666665,135,1,16
0.0,1.8330803023827338,2.069144659796762,75.71205757307293,12.0,0.7272727272727273,0.7142857142857143,6.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,70.0,23.333333333333332,45.0,15.0,136,1,16
1.0,0.49742301967115604,0.5297999590068085,445.88835137754404,180.0,0.651685393258427,0.7959183673469388,12.0,12.0,4.0,0.3333333333333333,2.0,2.0,0.5,53.0,13.25,27.0,6.75,17,2,1
1.0,0.5432808400406617,0.45134767621521754,476.6040015533801,180.0,0.6179775280898876,0.63,6.0,6.0,4.0,0.6666666666666666,2.0,2.0,0.5,71.0,17.75,41.0,10.25,18,2,1
1.0,0.5357826035315364,0.49403447152975355,516.3092146217082,180.0,0.6460674157303371,0.6363636363636364,4.0,4.0,2.0,0.5,1.0,1.0,0.5,21.0,10.5,10.0,5.0,19,2,1
1.0,0.5291933029251887,0.4261379726221818,545.3718399244144,180.0,0.6348314606741573,0.6136363636363636,4.0,4.0,2.0,0.5,1.0,1.0,0.5,29.0,14.5,13.0,6.5,20,2,1
1.0,0.4556814133389319,0.46867827215546104,564.3307793123253,180.0,0.6573033707865169,0.6842105263157895,13.0,11.0,3.0,0.2727272727272727,1.0,2.0,0.3333333333333333,27.0,9.0,10.0,3.3333333333333335,21,2,1
1.0,0.5300474989325505,0.46551376454589705,549.7225087049885,180.0,0.6067415730337079,0.6036585365853658,2.0,2.0,1.0,0.5,1.0,0.0,1.0,9.0,9.0,5.0,5.0,22,2,1
0.0,0.5091168395176682,0.5595993387438782,492.1873522543848,180.0,0.6179775280898876,0.646551724137931,4.0,4.0,2.0,0.5,1.0,1.0,0.5,38.0,19.0,22.0,11.0,23,2,1
1.0,0.3050024847107092,0.21891689276494267,468.79770222874635,180.0,0.6910112359550562,0.6890243902439024,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,24,2,1
0.0,0.599700274647741,1.0701037746419837,469.4424619820795,180.0,0.6348314606741573,0.6403508771929824,7.0,5.0,4.0,0.8,4.0,0.0,1.0,75.0,18.75,48.0,12.0,25,2,1
1.0,0.5460292860029841,0.3961010884370788,524.4474073520228,180.0,0.6573033707865169,0.6287878787878788,4.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,61.0,20.333333333333332,37.0,12.333333333333334,26,2,1
0.0,0.46333757684102284,0.5522370866718354,596.750897264975,180.0,0.5955056179775281,0.6075949367088608,8.0,8.0,5.0,0.625,0.0,5.0,0.0,111.0,22.2,73.0,14.6,27,2,1
1.0,0.43838087059123104,0.3901039195817785,495.6720833763111,180.0,0.651685393258427,0.6486486486486487,3.0,3.0,1.0,0.3333333333333333,0.0,1.0,0.0,7.0,7.0,1.0,1.0,28,2,1
0.0,0.5985056344705952,0.9687808272463478,501.0270690632222,180.0,0.6123595505617978,0.6136363636363636,3.0,3.0,1.0,0.3333333333333333,0.0,1.0,0.0,15.0,15.0,7.0,7.0,29,2,1
0.0,0.45569427920025685,0.5802594526570469,519.3695087409532,180.0,0.651685393258427,0.6621621621621622,4.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,72.0,24.0,48.0,16.0,30,2,1
0.0,0.5191601368243964,0.6106988058790852,468.66522466057955,180.0,0.6292134831460674,0.6230769230769231,5.0,5.0,2.0,0.4,1.0,1.0,0.5,29.0,14.5,20.0,10.0,31,2,1
1.0,0.5041491217441019,0.46177689376747094,573.5570142338499,180.0,0.6348314606741573,0.6515151515151515,3.0,3.0,3.0,1.0,2.0,1.0,0.6666666666666666,48.0,16.0,27.0,9.0,32,2,1
0.0,0.6521532484239665,0.7931705591556653,469.9991479777345,180.0,0.6292134831460674,0.6470588235294118,8.0,7.0,5.0,0.7142857142857143,2.0,3.0,0.4,78.0,15.6,39.0,7.8,33,2,1
1.0,0.5378344362153934,0.5715410383369288,528.2289237306019,180.0,0.6179775280898876,0.5862068965517241,10.0,9.0,6.0,0.6666666666666666,3.0,3.0,0.5,54.0,9.0,33.0,5.5,34,2,1
1.0,0.3803570145323857,0.36837723034991454,505.0748220283351,180.0,0.6573033707865169,0.66,6.0,4.0,1.0,0.25,0.0,1.0,0.0,4.0,4.0,1.0,1.0,35,2,1
0.0,0.4369135811535047,0.5564219323602559,541.902456564747,180.0,0.651685393258427,0.6274509803921569,6.0,6.0,2.0,0.3333333333333333,1.0,1.0,0.5,48.0,24.0,30.0,15.0,36,2,1
1.0,0.3779428957773399,0.3382478961589803,516.5508628809182,180.0,0.6685393258426966,0.6865671641791045,3.0,3.0,2.0,0.6666666666666666,1.0,1.0,0.5,62.0,31.0,44.0,22.0,37,2,1
0.0,0.7882236033171741,0.7007722730200884,417.42227582373675,180.0,0.651685393258427,0.66,6.0,5.0,2.0,0.4,1.0,1.0,0.5,47.0,23.5,29.0,14.5,38,2,1
1.0,0.6247958950093888,0.47886613521649274,528.2920151288215,180.0,0.6292134831460674,0.6363636363636364,7.0,7.0,5.0,0.7142857142857143,1.0,4.0,0.2,70.0,14.0,34.0,6.8,39,2,1
1.0,0.4307634792540065,0.3390748483588824,594.038064004708,180.0,0.6460674157303371,0.6341463414634146,4.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,25.0,8.333333333333334,16.0,5.333333333333333,40,2,1
0.0,0.5329640499809097,0.6989806872334007,605.33054132369,180.0,0.6235955056179775,0.6280487804878049,1.0,1.0,1.0,1.0,0.0,1.0,0.0,23.0,23.0,14.0,14.0,41,2,1
0.0,0.4989799085825104,0.518142957513028,544.8793556388449,180.0,0.6404494382022472,0.6554054054054054,4.0,4.0,1.0,0.25,1.0,0.0,1.0,25.0,25.0,16.0,16.0,42,2,1
1.0,0.5994126151706065,0.5185367789247705,541.7750137861984,180.0,0.6235955056179775,0.6203703703703703,6.0,6.0,3.0,0.5,2.0,1.0,0.6666666666666666,29.0,9.666666666666666,12.0,4.0,43,2,1
1.0,0.41821580657116236,0.2471240404146731,525.423335433858,180.0,0.6179775280898876,0.6301369863013698,5.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,40.0,13.333333333333334,17.0,5.666666666666667,44,2,1
1.0,0.529122075504441,0.245332115940441,589.9999342121229,180.0,0.6123595505617978,0.6515151515151515,5.0,5.0,2.0,0.4,0.0,2.0,0.0,21.0,10.5,9.0,4.5,45,2,1
1.0,0.44875643288202854,0.35407824609168875,484.76726094420843,180.0,0.6067415730337079,0.63,9.0,8.0,5.0,0.625,0.0,5.0,0.0,96.0,19.2,61.0,12.2,46,2,1
0.0,0.49310117486791605,0.5984766622538467,528.3249931666624,180.0,0.6123595505617978,0.5970149253731343,5.0,5.0,2.0,0.4,1.0,1.0,0.5,55.0,27.5,39.0,19.5,47,2,1
1.0,0.38900564044673885,0.24785086549514096,552.3355596957922,180.0,0.6404494382022472,0.648,6.0,6.0,4.0,0.6666666666666666,1.0,3.0,0.25,49.0,12.25,30.0,7.5,48,2,1
0.0,0.6810879558528821,0.5828321432802124,480.3637824385294,180.0,0.6685393258426966,0.6583333333333333,9.0,6.0,5.0,0.8333333333333334,3.0,2.0,0.6,64.0,12.8,31.0,6.2,49,2,1
0.0,0.4947893339946044,0.543044847948557,489.22164375630996,180.0,0.6348314606741573,0.6464646464646465,7.0,6.0,2.0,0.3333333333333333,0.0,2.0,0.0,36.0,18.0,26.0,13.0,50,2,1
1.0,0.7291450722385444,0.5218624238638876,423.1729454530915,180.0,0.6292134831460674,0.6439393939393939,5.0,5.0,4.0,0.8,2.0,2.0,0.5,79.0,19.75,44.0,11.0,51,2,1
0.0,0.4781219363088602,0.5450483205914134,482.1334662853619,180.0,0.6460674157303371,0.6697247706422018,5.0,4.0,2.0,0.5,1.0,1.0,0.5,48.0,24.0,30.0,15.0,52,2,1
0.0,0.5528114154138176,0.5677834011415036,536.1507425494024,180.0,0.6348314606741573,0.64,10.0,10.0,4.0,0.4,2.0,2.0,0.5,53.0,13.25,25.0,6.25,53,2,1
1.0,0.4086019445674907,0.35921847189894995,537.5085334202093,180.0,0.6685393258426966,0.703125,5.0,5.0,3.0,0.6,0.0,3.0,0.0,38.0,12.666666666666666,17.0,5.666666666666667,54,2,1
1.0,0.3995714389648072,0.46365052805505513,517.5998580413684,180.0,0.6460674157303371,0.6482758620689655,4.0,4.0,1.0,0.25,1.0,0.0,1.0,22.0,22.0,14.0,14.0,55,2,1
1.0,0.4428094313734231,0.48295003268283837,537.3266521868236,180.0,0.6348314606741573,0.624,6.0,5.0,3.0,0.6,1.0,2.0,0.3333333333333333,79.0,26.333333333333332,56.0,18.666666666666668,56,2,1
0.0,0.4881773080150339,0.5447722844256766,520.6704630588528,180.0,0.6685393258426966,0.6742424242424242,4.0,4.0,3.0,0.75,1.0,2.0,0.3333333333333333,63.0,21.0,41.0,13.666666666666666,57,2,1
1.0,0.5571190542890853,0.41209455852713994,478.70697892019473,180.0,0.6404494382022472,0.6637931034482759,5.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,65.0,21.666666666666668,38.0,12.666666666666666,58,2,1
0.0,0.5419541718227863,0.6774162613876973,506.4868676201864,180.0,0.6292134831460674,0.6216216216216216,13.0,10.0,7.0,0.7,3.0,4.0,0.42857142857142855,91.0,13.0,47.0,6.714285714285714,59,2,1
0.0,0.4914472099622037,0.6643899776885882,521.5855493330728,180.0,0.5955056179775281,0.5833333333333334,3.0,3.0,2.0,0.6666666666666666,1.0,1.0,0.5,48.0,24.0,34.0,17.0,60,2,1
0.0,0.45897789034732994,0.5877785594141766,537.8363510013705,180.0,0.6235955056179775,0.6226415094339622,8.0,8.0,3.0,0.375,1.0,2.0,0.3333333333333333,53.0,17.666666666666668,26.0,8.666666666666666,61,2,1
0.0,0.6613300640510487,0.5892485624130667,461.6104227508664,180.0,0.651685393258427,0.6742424242424242,5.0,5.0,3.0,0.6,2.0,1.0,0.6666666666666666,44.0,14.666666666666666,23.0,7.666666666666667,62,2,1
0.0,0.45914497067489163,0.514138954323015,508.6391484974624,180.0,0.6685393258426966,0.6854838709677419,3.0,3.0,2.0,0.6666666666666666,1.0,1.0,0.5,60.0,30.0,42.0,21.0,63,2,1
1.0,0.4965595198102584,0.3817218464984346,589.5007670493084,180.0,0.6235955056179775,0.6382978723404256,4.0,4.0,1.0,0.25,0.0,1.0,0.0,45.0,45.0,36.0,36.0,64,2,1
1.0,0.4020218487141933,0.2906876190128819,577.3311671315057,180.0,0.651685393258427,0.6486486486486487,9.0,7.0,3.0,0.42857142857142855,2.0,1.0,0.6666666666666666,55.0,18.333333333333332,29.0,9.666666666666666,65,2,1
1.0,0.37323923028585426,0.23011286259540487,464.45354979011466,180.0,0.6797752808988764,0.7130434782608696,9.0,9.0,4.0,0.4444444444444444,2.0,2.0,0.5,54.0,13.5,26.0,6.5,66,2,1
0.0,0.6029282974071836,0.806587944626422,530.1946719529051,180.0,0.5955056179775281,0.5918367346938775,6.0,6.0,4.0,0.6666666666666666,1.0,3.0,0.25,100.0,25.0,65.0,16.25,67,2,1
0.0,0.8874629158684575,1.0213367028500036,455.98857688031427,180.0,0.6460674157303371,0.6627906976744186,8.0,7.0,4.0,0.5714285714285714,3.0,1.0,0.75,91.0,22.75,55.0,13.75,68,2,1
0.0,0.459108256186318,0.5547629548630214,497.2778361664936,180.0,0.6404494382022472,0.6346153846153846,8.0,7.0,7.0,1.0,3.0,4.0,0.42857142857142855,115.0,16.428571428571427,77.0,11.0,69,2,1
0.0,0.554582071368343,0.6527330673400326,546.8137994579763,180.0,0.5955056179775281,0.6173913043478261,7.0,7.0,2.0,0.2857142857142857,1.0,1.0,0.5,37.0,18.5,21.0,10.5,70,2,1
1.0,0.3448462922106051,0.49060248647711885,532.2838443598934,180.0,0.651685393258427,0.6339285714285714,6.0,5.0,1.0,0.2,0.0,1.0,0.0,16.0,16.0,7.0,7.0,71,2,1
1.0,0.39920988663652457,0.5133524878543437,485.4212346843435,180.0,0.6573033707865169,0.6541353383458647,4.0,3.0,2.0,0.6666666666666666,1.0,1.0,0.5,40.0,20.0,23.0,11.5,72,2,1
1.0,0.522421330346501,0.408911680368819,480.6673759179966,180.0,0.6797752808988764,0.7073170731707317,7.0,6.0,4.0,0.6666666666666666,3.0,1.0,0.75,73.0,18.25,43.0,10.75,73,2,1
1.0,0.5401005910964624,0.22310141716660542,545.3676745074874,180.0,0.5955056179775281,0.6198347107438017,8.0,8.0,5.0,0.625,1.0,4.0,0.2,82.0,16.4,47.0,9.4,74,2,1
0.0,0.5807437642505838,0.8172511505543699,514.0751354922528,180.0,0.6292134831460674,0.6419753086419753,9.0,8.0,5.0,0.625,2.0,3.0,0.4,80.0,16.0,46.0,9.2,75,2,1
1.0,0.4920061569528157,0.354294995223231,520.2590682269197,180.0,0.6573033707865169,0.6541353383458647,2.0,2.0,2.0,1.0,2.0,0.0,1.0,49.0,24.5,31.0,15.5,76,2,1
1.0,0.37916621927585953,0.36571089256626377,500.7377738940457,180.0,0.651685393258427,0.6418918918918919,2.0,2.0,1.0,0.5,1.0,0.0,1.0,10.0,10.0,5.0,5.0,77,2,1
1.0,0.47360589790120633,0.395227605672706,481.68026175168234,180.0,0.6460674157303371,0.6524390243902439,3.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,11.0,11.0,78,2,1
1.0,0.4601757820053354,0.3042894289328128,520.1625532151999,180.0,0.6067415730337079,0.5952380952380952,10.0,9.0,1.0,0.1111111111111111,0.0,1.0,0.0,17.0,17.0,8.0,8.0,79,2,1
1.0,0.6007379444839801,0.4501046525485361,416.5426811705939,180.0,0.6629213483146067,0.6666666666666666,5.0,5.0,3.0,0.6,1.0,2.0,0.3333333333333333,46.0,15.333333333333334,19.0,6.333333333333333,80,2,1
1.0,0.39893203863042354,0.4753125069972329,523.4609437445237,180.0,0.5898876404494382,0.603448275862069,8.0,7.0,1.0,0.14285714285714285,0.0,1.0,0.0,4.0,4.0,1.0,1.0,81,2,1
1.0,0.37240481833401107,0.30180594674705724,435.9664417198334,180.0,0.6629213483146067,0.6756756756756757,3.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.0,37.0,37.0,28.0,28.0,82,2,1
1.0,0.46751903786965715,0.2621286223679363,555.531211276951,180.0,0.6404494382022472,0.6386554621848739,9.0,9.0,5.0,0.5555555555555556,2.0,3.0,0.4,34.0,6.8,16.0,3.2,83,2,1
0.0,0.7225473821102412,0.9454496104974554,495.38354012021017,180.0,0.6797752808988764,0.696969696969697,8.0,6.0,5.0,0.8333333333333334,3.0,2.0,0.6,80.0,16.0,45.0,9.0,84,2,1
0.0,0.44337902672094354,0.6012576341604691,476.90627632360093,180.0,0.6853932584269663,0.6891891891891891,7.0,6.0,2.0,0.3333333333333333,0.0,2.0,0.0,9.0,4.5,2.0,1.0,85,2,1
0.0,0.5846966625214066,0.5788808404734181,557.9023104643841,180.0,0.5955056179775281,0.6120689655172413,5.0,5.0,3.0,0.6,3.0,0.0,1.0,82.0,27.333333333333332,55.0,18.333333333333332,86,2,1
0.0,0.6048090125728521,0.6762540630320822,480.8921721342671,180.0,0.601123595505618,0.6375,11.0,10.0,5.0,0.5,2.0,3.0,0.4,90.0,18.0,49.0,9.8,87,2,1
1.0,0.4693431782385213,0.4690792618685391,430.74840874227124,180.0,0.6460674157303371,0.6486486486486487,3.0,3.0,3.0,1.0,1.0,2.0,0.3333333333333333,42.0,14.0,23.0,7.666666666666667,88,2,1
1.0,0.4827657917523965,0.48066430139540617,476.4992953464522,180.0,0.6348314606741573,0.6470588235294118,7.0,7.0,2.0,0.2857142857142857,1.0,1.0,0.5,35.0,17.5,21.0,10.5,89,2,1
0.0,0.6562849000319475,1.3236636162049729,474.70748740973823,180.0,0.651685393258427,0.6666666666666666,7.0,6.0,4.0,0.6666666666666666,0.0,4.0,0.0,85.0,21.25,60.0,15.0,90,2,1
0.0,0.5836969579949157,0.5351203448046092,439.5335766819547,180.0,0.6685393258426966,0.6643356643356644,8.0,7.0,4.0,0.5714285714285714,2.0,2.0,0.5,47.0,11.75,27.0,6.75,91,2,1
1.0,0.671121971107368,0.32994528105828436,500.54601531492284,180.0,0.6292134831460674,0.6198347107438017,8.0,8.0,7.0,0.875,2.0,5.0,0.2857142857142857,60.0,8.571428571428571,24.0,3.4285714285714284,92,2,1
0.0,0.5342674323718039,0.5033039514683093,512.2735940011675,180.0,0.6741573033707865,0.72,4.0,4.0,3.0,0.75,2.0,1.0,0.6666666666666666,68.0,22.666666666666668,41.0,13.666666666666666,93,2,1
0.0,0.49334305271709317,0.4522043161052233,525.5109668693246,180.0,0.6460674157303371,0.6637931034482759,6.0,6.0,2.0,0.3333333333333333,2.0,0.0,1.0,21.0,10.5,14.0,7.0,94,2,1
1.0,0.521681822138185,0.4238922706209485,558.4931817733528,180.0,0.6235955056179775,0.6363636363636364,5.0,5.0,3.0,0.6,1.0,2.0,0.3333333333333333,37.0,12.333333333333334,16.0,5.333333333333333,95,2,1
1.0,0.4786925432719193,0.3955717040941576,512.9596359796602,180.0,0.6573033707865169,0.6699029126213593,10.0,9.0,3.0,0.3333333333333333,2.0,1.0,0.6666666666666666,43.0,14.333333333333334,20.0,6.666666666666667,96,2,1
1.0,0.43555397986653394,0.5118638613336051,564.3100063811279,180.0,0.6179775280898876,0.6484375,7.0,7.0,3.0,0.42857142857142855,0.0,3.0,0.0,29.0,9.666666666666666,14.0,4.666666666666667,97,2,1
0.0,0.5775064045244963,0.7943025206277251,488.7117719488235,180.0,0.6573033707865169,0.6375,11.0,10.0,6.0,0.6,2.0,4.0,0.3333333333333333,85.0,14.166666666666666,41.0,6.833333333333333,98,2,1
0.0,0.5229425074056293,0.6458149317441803,490.6615456702039,180.0,0.6460674157303371,0.6666666666666666,7.0,7.0,3.0,0.42857142857142855,0.0,3.0,0.0,55.0,18.333333333333332,28.0,9.333333333333334,99,2,1
1.0,0.45747789242096815,0.3899717522193446,646.4226898134702,180.0,0.6629213483146067,0.65625,3.0,3.0,2.0,0.6666666666666666,1.0,1.0,0.5,123.0,61.5,106.0,53.0,100,2,1
1.0,0.41365982182573624,0.526101500472181,450.43498443602016,180.0,0.6573033707865169,0.6463414634146342,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,101,2,1
1.0,0.40900472814895167,0.3623266305951813,517.1443613709549,180.0,0.651685393258427,0.6486486486486487,2.0,2.0,2.0,1.0,2.0,0.0,1.0,61.0,30.5,49.0,24.5,102,2,1
1.0,0.5515948349911494,0.304888906812444,463.0917685994354,180.0,0.6348314606741573,0.6637931034482759,8.0,8.0,4.0,0.5,2.0,2.0,0.5,58.0,14.5,33.0,8.25,103,2,1
1.0,0.433034752275245,0.3247238941124049,501.8757318883039,180.0,0.6629213483146067,0.6688741721854304,2.0,2.0,1.0,0.5,0.0,1.0,0.0,13.0,13.0,4.0,4.0,104,2,1
