demo_seed,step,noisy_target_observation,hidden_mode,target_position,target_velocity,robot_position,robot_velocity,expert_action,robot_impulse,next_target_position,next_robot_position
17,22,0.680554156767953,1.0,0.3662463836380114,0.6901269423835525,0.5837890290526514,0.0560277077313317,0.3910237867087051,0.0,0.43525907787636664,0.5931227490281313
17,23,0.6186788666013208,1.0,0.43525907787636664,0.7872086540017051,0.5931227490281313,0.0933371997547996,0.5821508363188017,0.0,0.5139799432765372,0.6079792983275839
17,24,0.03351808532057626,1.0,0.5139799432765372,0.7585558742070381,0.6079792983275839,0.14856549299452618,0.6069239301570031,0.0,0.5898355306972409,0.6284296773510241
17,25,1.1252880065331463,1.0,0.5898355306972409,0.7623771037367214,0.6284296773510241,0.20450379023440166,0.6554075720592303,0.0,0.666073241070913,0.6547797199663065
17,26,0.6835966492894506,1.0,0.666073241070913,0.7033006903087542,0.6547797199663065,0.2635004261528238,0.6127939191143686,0.0,0.7364033101017885,0.6864145004090435
17,27,1.0553884731848573,1.0,0.7364033101017885,0.7868373423988334,0.6864145004090435,0.3163478044273703,0.7320582211453985,0.0,0.8150870443416718,0.7243575500890669
17,28,0.696411285460323,1.0,0.8150870443416718,0.760738973564601,0.7243575500890669,0.37943049680023433,0.7089601750793553,0.0,0.8911609416981319,0.7681760239301231
17,29,1.1009818763208572,1.0,0.8911609416981319,0.7510738518507197,0.7681760239301231,0.4381847384105624,0.6950043295753647,0.0,0.9662683268832039,0.8175423499040192
17,30,0.9180344145032406,1.0,0.9662683268832039,0.7651268495273482,0.8175423499040192,0.49366325973896086,0.7017282938518576,0.0,1.0427810118359386,0.8723462363852692
17,31,0.9362054720646202,1.0,1.0427810118359386,0.6797427596241988,0.8723462363852692,0.5480388648124999,0.579345834666499,0.0,1.1107552877983584,0.9311898568457841
17,32,1.0597578939378416,1.0,1.1107552877983584,0.7175683678373496,0.9311898568457841,0.5884362046051498,0.6005349667059817,0.0,1.1825121245820933,0.9941558311186225
17,33,0.9112468106983216,1.0,1.1825121245820933,0.6343878409382173,0.9941558311186225,0.6296597427283832,0.47078539660131713,0.0,1.245950908675915,1.0598147481807432
17,34,1.3694323599773792,1.0,1.245950908675915,0.6712234486038441,1.0598147481807432,0.6565891706212067,0.48389422678954835,0.0,1.3130732535362994,1.1282115221647715
17,35,1.4119498490476583,1.0,1.3130732535362994,0.6976305153015202,1.1282115221647715,0.6839677398402829,0.48540176260240697,0.0,1.3828363050664514,1.199273617007335
17,36,1.5703126909690739,1.0,1.3828363050664514,0.7041097347480358,1.199273617007335,0.7106209484256345,0.46301449947627316,0.0,1.453247278541255,1.2726918698096992
17,37,1.814060135634865,1.0,1.453247278541255,0.7226913529720199,1.2726918698096992,0.7341825280236415,0.45565967264899926,0.0,1.525516413838457,1.3483173352488778
17,38,1.8194910975311298,1.0,1.525516413838457,0.7031344573949685,1.3483173352488778,0.7562546543917849,0.40212196316213367,0.0,1.5958298595779539,1.4255440054256239
17,39,1.7170762008563398,1.0,1.5958298595779539,0.7713024618513622,1.4255440054256239,0.7722667017674612,0.45670733371240857,0.0,1.67296010576309,1.5048664954938382
17,40,1.9752644853314199,1.0,1.67296010576309,0.7847006564734228,1.5048664954938382,0.7932249006821432,0.4471923440265427,0.0,1.7514301714104323,1.5861225893201352
17,41,1.7985705315828693,1.0,1.7514301714104323,0.7618634375767043,1.5861225893201352,0.8125609382629689,0.39353138709816216,0.0,1.8276165151681028,1.668713802014972
17,42,2.107159110569773,1.0,1.8276165151681028,0.7622339591712467,1.668713802014972,0.8259121269483701,0.3681212256139926,0.0,1.9038399110852273,1.7523433081597142
17,43,1.874544775126376,1.0,1.9038399110852273,0.7314221911017285,1.7523433081597142,0.8362950614474215,0.30546530690304163,0.0,1.9769821301954003,1.836351323176855
17,44,1.4403036181517828,-1.0,1.9769821301954003,-0.8926245171768916,1.836351323176855,0.8400801501714081,-1.724308443409131,0.0,1.887719678477711,1.9004279972793559
17,45,1.6728759011515852,-1.0,1.887719678477711,-0.89403659541426,1.9004279972793559,0.64076674102501,-1.8004506631959145,0.0,1.798316018936285,1.9444497111786176
17,46,1.5118132150138102,-1.0,1.798316018936285,-0.9983350375822622,1.9444497111786176,0.44021713899261816,-1.9655190980046586,0.0,1.6984825151780587,1.9674075392530566
17,47,1.5577887905791041,-1.0,1.6984825151780587,-0.834065952301323,1.9674075392530566,0.2295782807443885,-1.768639940412488,0.0,1.6150759199479263,1.9719443174249884
17,48,1.570394201411729,-1.0,1.6150759199479263,-0.8610080728259415,1.9719443174249884,0.04536778171931924,-1.7711876760778877,0.0,1.5289751126653321,1.9586240419346397
17,49,1.5602939671588032,-1.0,1.5289751126653321,-0.8961218856553603,1.9586240419346397,-0.13320275490348776,-1.761698155283927,0.0,1.439362924099796,1.9281130337071428
17,50,1.5984137740080184,-1.0,1.439362924099796,-0.8539585733793278,1.9281130337071428,-0.30511008227496883,-1.6384609545083442,0.0,1.3539670667618633,1.8821937681978425
17,51,1.0435621588369297,-1.0,1.3539670667618633,-0.9894386457057622,1.8821937681978425,-0.4591926550930042,-1.7170238372555233,0.0,1.255023202191287,1.8205736808122843
17,52,1.1222778366149533,-1.0,1.255023202191287,-0.9696048040683649,1.8205736808122843,-0.6162008738555804,-1.5967194009249162,0.0,1.1580627217844506,1.744958242213815
17,53,1.362434309569489,-1.0,1.1580627217844506,-0.9064567178093892,1.744958242213815,-0.7561543859846935,-1.411268654004992,0.0,1.0674170500035116,1.6576498111104467
17,54,1.2511484933627242,-1.0,1.0674170500035116,-0.9006198712382923,1.6576498111104467,-0.8730843110336826,-1.2874576224417544,0.0,0.9773550628796823,1.5602606735779687
17,55,1.351403179874446,-1.0,0.9773550628796823,-0.8736186170054122,1.5602606735779687,-0.9738913753247802,-1.1347084277024948,0.0,0.8899932011791412,1.454640904169505
17,56,0.819676477587317,-1.0,0.8899932011791412,-0.8894516163343464,1.454640904169505,-1.0561976940846367,-1.0340634179162225,0.0,0.8010480395457065,1.34206033320295
17,57,1.4703571621218265,-1.0,0.8010480395457065,-0.895583296666124,1.34206033320295,-1.1258057096655505,-0.9248221194997355,0.0,0.7114897098790941,1.2238341193123272
17,58,0.5173565310179495,-1.0,0.7114897098790941,-0.8772559284178949,1.2238341193123272,-1.1822621389062264,-0.7898729831960438,0.0,0.6237641170373046,1.1014924144342442
17,59,0.17523995492601302,-1.0,0.6237641170373046,-0.8507068005351137,1.1014924144342442,-1.2234170487808316,-0.6498323476253305,0.0,0.5386934369837932,0.9765673206360064
17,60,0.4358218217541866,1.0,0.5386934369837932,0.7218816871667614,0.9765673206360064,-1.249250937982378,1.3931706837758528,0.0,0.6108816057004693,0.8695715366770707
17,61,0.2107863563679584,1.0,0.6108816057004693,0.7687068383128506,0.8695715366770707,-1.0699578395893565,1.5942323045784823,0.0,0.6877522895317544,0.7819419408506058
17,62,0.876006867389324,1.0,0.6877522895317544,0.8037015655576548,0.7819419408506058,-0.8762959582646489,1.73843133470171,0.0,0.7681224460875199,0.7145008054376049
17,63,0.7323913373153644,1.0,0.7681224460875199,0.7653174628215406,0.7145008054376049,-0.6744113541300091,1.752499023623455,0.0,0.844654192369674,0.6667427765940546
17,64,0.3899554380697514,1.0,0.844654192369674,0.7408617040322056,0.6667427765940546,-0.47758028843550326,1.7455596265219482,0.0,0.9187403627728945,0.6379686009387173
17,65,0.9635242592423053,1.0,0.9187403627728945,0.7711275289947876,0.6379686009387173,-0.2877417565533723,1.7738991020828316,0.0,0.9958531156723733,0.6278541899251792
17,66,1.283567918354149,1.0,0.9958531156723733,0.8655090425418325,0.6278541899251792,-0.10114411013538122,1.8559029958136226,0.0,1.0824040199265565,0.6366224700222105
17,67,0.8975911200981203,1.0,1.0824040199265565,0.9282311325088873,0.6366224700222105,0.08768280097031325,1.8789943749526872,0.0,1.1752271331774453,0.6639001089056638
17,68,1.0476841532861854,1.0,1.1752271331774453,0.8401739103150918,0.6639001089056638,0.2727763888345319,1.6971545658656757,0.0,1.2592445242089545,0.7072764090035032
17,69,1.0227924525599552,1.0,1.2592445242089545,0.7969088719979536,0.7072764090035032,0.4337630009783945,1.5498723190202437,0.0,1.33893541140875,0.7647633906884143
17,70,1.1524466184445497,1.0,1.33893541140875,0.7643337074140418,0.7647633906884143,0.5748698168491102,1.402557059297397,0.0,1.4153687821501542,0.834436359552382
17,71,0.9970316187887012,1.0,1.4153687821501542,0.8063212833179144,0.834436359552382,0.6967296886396784,1.3389655936318403,0.0,1.4960009104819456,0.9152694493490213
17,72,1.4095118096341703,1.0,1.4960009104819456,0.7989383877884798,0.9152694493490213,0.8083308979663928,1.2122946691499699,0.0,1.5758947492607935,1.0056388269636678
17,73,1.2469103824003431,1.0,1.5758947492607935,0.8268423990981432,1.0056388269636678,0.9036937761464652,1.1272453541821013,0.0,1.658578989170608,1.1043888380364666
17,74,1.6865859334664672,1.0,1.658578989170608,0.9111912098064431,1.1043888380364666,0.9875001107279884,1.113697807444731,0.0,1.7496981101512523,1.2111158268293831
17,75,2.0666830240775864,1.0,1.7496981101512523,0.9001944590613185,1.2111158268293831,1.0672698879291658,0.9874839987605624,0.0,1.8397175560573842,1.324302391968532
17,76,2.0464681957168573,1.0,1.8397175560573842,0.9049777894577453,1.324302391968532,1.1318656513914886,0.8827066895836291,0.0,1.9302153350031588,1.4426940539190642
17,77,1.9935382845912273,1.0,1.9302153350031588,0.9042190095778874,1.4426940539190642,1.183916619505324,0.7755123963536756,0.0,2.0206372359609475,1.5650523066507163
17,78,2.3317540306982774,1.0,2.0206372359609475,0.8263029649251741,1.5650523066507163,1.223582527316521,0.5785546272241711,0.0,2.103267532453465,1.6892806415671973
17,79,2.2733800737039687,-1.0,2.103267532453465,-0.8277446983748213,1.6892806415671973,1.2422833491648095,-1.5607864709763581,0.0,2.020493062615983,1.7939258050565872
17,80,1.826327534914073,-1.0,2.020493062615983,-0.8436415212742603,1.7939258050565872,1.0464516348939,-1.721522068927424,0.0,1.936128910488557,1.8780071026250424
17,81,2.0369531718991394,-1.0,1.936128910488557,-0.8744715398040037,1.8780071026250424,0.8408129756845527,-1.855300631579223,0.0,1.8486817565081566,1.940844792355515
17,82,2.0186930592161043,1.0,1.8486817565081566,0.8834287117671777,1.940844792355515,0.6283768973047247,0.26073710054489063,0.0,1.9370246276848744,2.004279047020061
17,83,1.846720861113647,1.0,1.9370246276848744,0.9023076088617943,2.004279047020061,0.6343425466454625,0.32386954719648486,0.0,2.027255388571054,2.0689221010073067
17,84,2.185171866661821,1.0,2.027255388571054,0.6902571347294222,2.0689221010073067,0.6464305398724562,0.09663207651768987,0.0,2.096281102043996,2.1324628980321374
17,85,1.8281112369881112,1.0,2.096281102043996,0.6672587591004622,2.1324628980321374,0.6354079702483066,0.08994987615028757,0.0,2.1630069779540424,2.1948698883136766
17,86,2.260533278039434,1.0,2.1630069779540424,0.7004423506475151,2.1948698883136766,0.6240699028153895,0.15082652092819882,0.0,2.233051213018794,2.2567881201154885
17,87,2.3915437081517963,1.0,2.233051213018794,0.7308075585249643,2.2567881201154885,0.619182318018117,0.20849262273042338,0.0,2.3061319688712905,2.318809894726946
17,88,2.3406707895428167,1.0,2.3061319688712905,0.6956474382254498,2.318809894726946,0.6202177461145796,0.18444178995515903,0.0,2.3756967126938355,2.380691390450389
17,89,2.276064901043632,1.0,2.3756967126938355,0.7047169403930507,2.380691390450389,0.6188149572344289,0.2113295624396433,0.0,2.4461684067331406,2.442705973935078
17,90,2.5122780157790716,1.0,2.4461684067331406,0.7066653547133248,2.442705973935078,0.6201458348468916,0.2279840871581354,0.0,2.516834942204473,2.5050159316198384
17,91,2.2514020067892853,1.0,2.516834942204473,0.7027069558084488,2.5050159316198384,0.6230995768476045,0.23545370431502313,0.0,2.5871056377853177,2.5676865077018367
17,92,2.4054158324947275,1.0,2.5871056377853177,0.7763196471833995,2.5676865077018367,0.6267057608199835,0.33663910606495573,0.0,2.6647376025036578,2.631718016409861
17,93,2.81445428948863,1.0,2.6647376025036578,0.7819617935341081,2.631718016409861,0.6403150870802397,0.3544782078538965,0.0,2.7429337818570687,2.697245298917767
17,94,3.026169989073078,1.0,2.7429337818570687,0.750180165647712,2.697245298917767,0.6552728250790616,0.3229597316796179,0.0,2.81795179842184,2.7639053057022163
17,95,3.0550954946897426,1.0,2.81795179842184,0.7462486414816644,2.7639053057022163,0.6666000678444934,0.32167301252444136,0.0,2.8925766625700065,2.8316489223948076
17,96,2.868857483737253,1.0,2.8925766625700065,0.7636370723711491,2.8316489223948076,0.6774361669259138,0.3445001284302774,0.0,2.9689403698071213,2.900669744637539
17,97,3.094922407613846,1.0,2.9689403698071213,0.7001287329881968,2.900669744637539,0.6902082224273123,0.26624100825547253,0.0,3.038953243105941,2.9701443106510577
17,98,2.8486116306240223,1.0,3.038953243105941,0.6925609908303532,2.9701443106510577,0.6947456601351856,0.25312640557507543,0.0,3.1082093421889763,3.0399269546078944
17,99,3.1682638897842406,1.0,3.1082093421889763,0.7673678377019315,3.0399269546078944,0.6978264395683672,0.3413039350401012,0.0,3.1849461259591694,3.1108895933085132
17,100,2.9938054040141218,1.0,3.1849461259591694,0.8485538934673168,3.1108895933085132,0.7096263870061896,0.4398609374793514,0.0,3.2698015153059012,3.183980036945506
17,101,2.908822377196945,1.0,3.2698015153059012,0.6746585310321215,3.183980036945506,0.7309044363699267,0.22452336260297817,-1.7648328144279215,3.337267368409113,3.0804935385693524
17,102,3.4255471374747017,1.0,3.337267368409113,0.88330656743504,3.0804935385693524,-1.0348649837615347,2.6525234289354436,0.0,3.4255980251526172,3.00684384243059
17,103,3.3220425243025233,1.0,3.4255980251526172,0.8204493018458587,3.00684384243059,-0.7364969613876212,2.5612719352723885,0.0,3.5076429553372033,2.961163655920992
17,104,3.443477180799304,1.0,3.5076429553372033,0.8748230803316286,2.961163655920992,-0.4568018650959785,2.5710351664803297,0.0,3.5951252633703663,2.942655587044505
17,105,3.344103356231715,1.0,3.5951252633703663,0.763842856225053,2.942655587044505,-0.1850806887648742,2.344749551843902,0.0,3.6715095489928715,2.948187271890504
17,106,4.118150938661806,1.0,3.6715095489928715,0.8275127787996752,2.948187271890504,0.05531684845999196,2.302041803573988,0.0,3.754260826872839,2.9765623608571707
17,107,3.8857201285792256,1.0,3.754260826872839,0.8271856152655922,2.9765623608571707,0.283750889666671,2.162377962831988,0.0,3.8369793883993983,3.0256532266052245
17,108,3.5933079817591573,1.0,3.8369793883993983,0.8196153023486193,3.0256532266052245,0.49090865748053636,1.9977242073652035,0.0,3.9189409186342603,3.0931504267229926
17,109,4.104562981691514,1.0,3.9189409186342603,0.7988967572283869,3.0931504267229926,0.6749720011776795,1.8056293039763398,0.0,3.998830594357099,3.176544009476755
17,110,4.00953142800675,1.0,3.998830594357099,0.7872549317785911,3.176544009476755,0.8339358275376277,1.6178574038606874,0.0,4.077556087534958,3.2734475716210043
17,111,3.8531140185840576,1.0,4.077556087534958,0.8475526991181217,3.2734475716210043,0.9690356214424924,1.5168409353370786,0.0,4.162311357446771,3.3824186291300085
17,112,3.928173509700758,1.0,4.162311357446771,0.7874636565254748,3.3824186291300085,1.0897105750900407,1.2711230593504284,0.0,4.241057723099318,3.5006138433922285
17,113,4.518880516466506,1.0,4.241057723099318,0.7788759133685499,3.5006138433922285,1.1819521426222022,1.0906831807149615,0.0,4.3189453144361725,3.625933642605207
17,114,4.22215526368824,1.0,4.3189453144361725,0.762990354301934,3.625933642605207,1.2531979921297878,0.9085067887138975,0.0,4.395244349866366,3.7563282761305095
17,115,4.510547327618112,1.0,4.395244349866366,0.665468141966869,3.7563282761305095,1.3039463352530243,0.6347042397247421,0.0,4.461791164063053,3.8888973237802498
17,116,4.274536369915767,1.0,4.461791164063053,0.715227351687325,3.8888973237802498,1.3256904764974018,0.5511843835347607,0.0,4.533313899231786,4.022736005740546
17,117,4.6755321310112015,1.0,4.533313899231786,0.7418639692874878,4.022736005740546,1.338386819602961,0.4554649444457316,0.0,4.607500296160534,4.15684649932257
17,118,4.73948541665253,1.0,4.607500296160534,0.7303559483747871,4.15684649932257,1.3411049358202394,0.3275389377818452,0.0,4.680535890998013,4.289940846487787
17,119,4.8211444241453965,1.0,4.680535890998013,0.6605222962840396,4.289940846487787,1.3309434716521762,0.1408552230199226,0.0,4.746588120626417,4.4201847267739165
17,120,4.86530832940944,1.0,4.746588120626417,0.6809239439788544,4.4201847267739165,1.3024388028612988,0.07722660643664725,0.0,4.814680515024302,4.5470330689552565
17,121,5.113135559829793,1.0,4.814680515024302,0.7085444761827117,4.5470330689552565,1.268483421813402,0.038292610409311534,0.0,4.8855349626425735,4.670205190290887
17,122,5.111952594639838,1.0,4.8855349626425735,0.7390440571846991,4.670205190290887,1.2317212133563042,0.017772215449603945,0.0,4.959439368361044,4.7896135258982735
17,123,4.790810872022363,1.0,4.959439368361044,0.7652823089521237,4.7896135258982735,1.1940833560738628,0.005513936234440742,0.0,5.035967599256256,4.905255934128568
17,124,5.530817320422658,1.0,5.035967599256256,0.6973444075188588,4.905255934128568,1.1564240823029432,-0.11120836264607692,0.0,5.105702040008142,5.016085701669032
17,125,4.97056921440094,1.0,5.105702040008142,0.8026081977993507,5.016085701669032,1.1082976754046414,-0.00670120896532117,-0.25990749366703964,5.185962859788077,5.097311155191844
17,126,5.01090161922529,1.0,5.185962859788077,0.8625317793521864,5.097311155191844,0.8122545352281212,0.3763651390134548,0.0,5.272216037723296,5.1797010455920605
17,127,5.2779272040921335,-1.0,5.272216037723296,-0.7345714748657256,5.1797010455920605,0.8238989040021668,-1.601136885218661,0.0,5.198758890236723,5.2434430906472835
17,128,5.446707652363549,-1.0,5.198758890236723,-0.7260615168624293,5.2434430906472835,0.6374204505522314,-1.6486432171644791,0.0,5.126152738550481,5.288658958089095
17,129,5.26943225869632,-1.0,5.126152738550481,-0.6609396243327241,5.288658958089095,0.4521586744181121,-1.5916635503363683,0.0,5.0600587761172084,5.3165112822694045
17,130,4.741947583332692,-1.0,5.0600587761172084,-0.6546632504004247,5.3165112822694045,0.2785232418030956,-1.5753956545193382,0.0,4.994592451077166,5.3277183755307504
17,131,4.85899759522602,-1.0,4.994592451077166,-0.622637813711755,5.3277183755307504,0.11207093261346274,-1.502915139417285,0.0,4.93232866970599,5.323537690413561
17,132,5.217197161981433,-1.0,4.93232866970599,-0.6551888554004988,5.323537690413561,-0.041806851171896586,-1.4889977309981308,0.0,4.86680978416594,5.3046008099101405
17,133,4.944294755130242,-1.0,4.86680978416594,-0.6912037277674061,5.3046008099101405,-0.18936880503420897,-1.4647127561335984,0.0,4.797689411389199,5.271622782021493
17,134,4.8703120352864495,-1.0,4.797689411389199,-0.6832512405843858,5.271622782021493,-0.3297802788864741,-1.374322724960662,0.0,4.72936428733076,5.225956823775675
17,135,4.270013558449322,-1.0,4.72936428733076,-0.7702838757211361,5.225956823775675,-0.4566595824581732,-1.3905042173576134,0.0,4.652335899758647,5.167847134020148
17,136,4.66115100534937,-1.0,4.652335899758647,-0.7998869470344606,5.167847134020148,-0.581096897555273,-1.3314044205382989,0.0,4.572347205055201,5.098282910131415
17,137,4.65374143003871,-1.0,4.572347205055201,-0.7911119205659808,5.098282910131415,-0.6956422388873342,-1.2195799254582815,0.0,4.493236012998603,5.018748942152538
17,138,4.180343422956993,-1.0,4.493236012998603,-0.8400097992888257,5.018748942152538,-0.7953396797887677,-1.1745043572782734,0.0,4.40923503306972,4.930015017576202
17,139,3.861965618799311,-1.0,4.40923503306972,-1.0040793852823453,4.930015017576202,-0.8873392457633545,-1.2717748041091652,0.0,4.308827094541486,4.831402830545217
17,140,4.374525245896614,-1.0,4.308827094541486,-0.9930424721859485,4.831402830545217,-0.9861218703098438,-1.157744600931214,0.0,4.209522847322891,4.7243687874899125
17,141,4.446094251380069,1.0,4.209522847322891,0.6438571664028221,4.7243687874899125,-1.0703404305530502,0.9665560632791972,0.0,4.273908563963173,4.63042539444517
17,142,3.8840821645672445,1.0,4.273908563963173,0.7528775163076532,4.63042539444517,-0.9394339304474328,1.2566532232180614,0.0,4.349196315593938,4.5520547222100385
17,143,4.25274432659128,1.0,4.349196315593938,0.639226137809614,4.5520547222100385,-0.7837067223513088,1.2370482864239605,0.0,4.413118929374899,4.488562394350671
17,144,4.8128548749918645,1.0,4.413118929374899,0.63639857343796,4.488562394350671,-0.6349232785936708,1.3130512705140562,0.0,4.476758786718695,4.440232333687945
17,145,4.949826789170613,1.0,4.476758786718695,0.7981994822227679,4.440232333687945,-0.4833006066272677,1.560815935610638,0.0,4.556578734940972,4.4090569943225315
17,146,4.589529999211786,1.0,4.556578734940972,0.6400536913560297,4.4090569943225315,-0.31175339365413135,1.3907225923056497,0.0,4.620584104076575,4.3927864917398685
17,147,3.9531252730920623,1.0,4.620584104076575,0.6712274325754151,4.3927864917398685,-0.16270502582663418,1.42123173917151,0.0,4.687706847334116,4.391248962631566
17,148,4.739221202894502,1.0,4.687706847334116,0.6679583197175627,4.391248962631566,-0.015375291083030873,1.389519667188091,0.0,4.7545026793058724,4.403655831126609
17,149,5.029404719587433,1.0,4.7545026793058724,0.5909552522243543,4.403655831126609,0.12406868495043522,1.2486242864307582,0.0,4.813598204528308,4.428151922694119
17,150,5.56914924340189,1.0,4.813598204528308,0.6551511981982,4.428151922694119,0.2449609156750971,1.2649783897091749,0.0,4.879113324348128,4.46451392322856
17,151,5.1863369154598535,1.0,4.879113324348128,0.6392969772209451,4.46451392322856,0.36362000534441147,1.174739653327435,0.0,4.943043022070222,4.511459736279174
17,152,5.174547883263315,1.0,4.943043022070222,0.5016256239309341,4.511459736279174,0.46945813050613383,0.9250056872367024,0.0,4.993205584463316,4.566153340184535
17,153,4.920688965187582,1.0,4.993205584463316,0.5479033074037816,4.566153340184535,0.5469360390536078,0.8924243955531264,0.0,5.0479959152036935,4.628020992720455
17,154,4.625299611096744,1.0,5.0479959152036935,0.5298481721068647,4.628020992720455,0.6186765253592049,0.7817057475188027,0.0,5.10098073241438,4.695725937850415
17,155,4.873297520864594,1.0,5.10098073241438,0.6854145589813986,4.695725937850415,0.6770494512995906,0.8853064264207917,0.0,5.169522188312519,4.770117389000423
17,156,4.919214323593641,1.0,5.169522188312519,0.7233806722285098,4.770117389000423,0.7439145115000829,0.8511637718544999,0.0,5.24186025553537,4.850639951432176
17,157,5.074389785684478,1.0,5.24186025553537,0.6728889744466828,4.850639951432176,0.8052256243175302,0.7092885404991555,0.0,5.309149152980038,4.935678677271104
17,158,5.535842619695254,1.0,5.309149152980038,0.7275361990757483,4.935678677271104,0.8503872583892848,0.6965209646113273,0.0,5.381902772887613,5.0249613735293
17,159,5.4190717129840635,1.0,5.381902772887613,0.8849998104538671,5.0249613735293,0.8928269625819604,0.815848044012346,0.0,5.470402753933,5.119545503947357
17,160,4.878903225930179,-1.0,5.470402753933,-0.8634642844479256,5.119545503947357,0.9458413041805722,-1.41042584820935,0.0,5.384056325488207,5.196998683709943
17,161,5.29086917107682,-1.0,5.384056325488207,-0.9220604725293232,5.196998683709943,0.7745317976258589,-1.6059464337910763,0.0,5.291850278235275,5.255913897382215
17,162,5.6505731773288375,-1.0,5.291850278235275,-0.9014808947329515,5.255913897382215,0.5891521367227237,-1.6654563439758954,0.0,5.201702188761979,5.296289260777216
17,163,5.451796703091946,-1.0,5.201702188761979,-0.8762723595746365,5.296289260777216,0.40375363395000696,-1.6811237629503704,0.0,5.114074952804516,5.318561374914073
17,164,5.568015126641444,-1.0,5.114074952804516,-0.8498875775277175,5.318561374914073,0.2227211413685697,-1.66176823758641,0.0,5.029086195051744,5.323503099022687
17,165,4.713919208559144,-1.0,5.029086195051744,-0.9470973477125311,5.323503099022687,0.049417241086134434,-1.7662245999116601,0.0,4.934376460280491,5.310624441960708
17,166,5.05350537242791,-1.0,4.934376460280491,-0.905244739869251,5.310624441960708,-0.1287865706197879,-1.678810120696149,0.0,4.843851986293566,5.2813698007177505
