method,mode,poison_rate,phase,output_residual_norm,activation_delta_norm,weighted_activation_contribution
token_channel_shrinkage,early_grasp,0.05,0.35000000000000003,0.5895567477366271,1.7162307440009459,0.3485648908434672
token_channel_shrinkage,early_grasp,0.05,0.375,0.5459777779509305,1.7228400377177535,0.3235117906120102
token_channel_shrinkage,early_grasp,0.05,0.4,0.47998247228692753,1.73018545730196,0.2866727327892435
token_channel_shrinkage,early_grasp,0.05,0.42500000000000004,0.4000390397362915,1.7381757301195817,0.24567390847435394
token_channel_shrinkage,early_grasp,0.05,0.45,0.31550456914884145,1.7467992522598328,0.20736156267249173
token_channel_shrinkage,early_grasp,0.05,0.47500000000000003,0.23498129867202683,1.756244794956857,0.17608461613972434
token_channel_shrinkage,early_grasp,0.05,0.5,0.1650535188936843,1.7665017551388698,0.15361675685144782
token_channel_shrinkage,early_grasp,0.05,0.525,0.10960863344810691,1.7774865062253082,0.13965361117040415
token_channel_shrinkage,early_grasp,0.05,0.55,0.06978409902530251,1.789359557969139,0.13222219714833172
token_channel_shrinkage,early_grasp,0.05,0.5750000000000001,0.044438782126632596,1.8022048631542256,0.1285324658358995
token_channel_shrinkage,early_grasp,0.05,0.6000000000000001,0.03093611138142232,1.8159134661814678,0.12623090216732658
token_channel_shrinkage,early_grasp,0.05,0.625,0.02597994914818298,1.8305710299147941,0.1241221347839504
token_channel_shrinkage,early_grasp,0.05,0.65,0.026321330776148445,1.846333655289325,0.12202877923205141
token_channel_shrinkage,early_grasp,0.05,0.675,0.029262543713534966,1.8631220085334688,0.12022277470723067
token_channel_shrinkage,early_grasp,0.05,0.7000000000000001,0.032887501609317575,1.8809309865664694,0.11894323013417088
token_channel_shrinkage,early_grasp,0.05,0.7250000000000001,0.03606279978685451,1.899939672905754,0.11822694362250287
token_channel_shrinkage,early_grasp,0.05,0.75,0.038313156280708596,1.9201391854251673,0.11796580278132332
token_channel_shrinkage,early_grasp,0.05,0.775,0.039638857559849465,1.9414524459803681,0.11800478018380071
token_channel_shrinkage,early_grasp,0.05,0.8,0.0403259877183896,1.964023020248595,0.11818972935042218
token_channel_shrinkage,early_grasp,0.05,0.8250000000000001,0.04078491216838344,1.987909048971172,0.11838422783997612
token_channel_shrinkage,early_grasp,0.05,0.8500000000000001,0.041434494790880357,2.01293647879241,0.11849308776149377
token_channel_shrinkage,early_grasp,0.05,0.875,0.0426344732910824,2.038900593725245,0.11848118705597821
token_channel_shrinkage,early_grasp,0.05,0.9,0.044656932628141646,2.0650536475341497,0.1183583622371361
token_channel_shrinkage,early_grasp,0.05,0.925,0.04767898241052544,2.089088774137108,0.1181459006452489
token_channel_shrinkage,early_grasp,0.05,0.9500000000000001,0.05177501407297833,2.1066352679540823,0.11786066401368245
token_channel_shrinkage,early_grasp,0.05,0.9750000000000001,0.05689447916407063,2.1116160514127396,0.11751656722140276
token_channel_shrinkage,early_grasp,0.05,1.0,0.06283157960817241,2.0985743316485963,0.1171288303473902
trigger_invariance,early_grasp,0.05,0.0,0.001499015763727636,1.550488382882746,0.01979074043030813
trigger_invariance,early_grasp,0.05,0.025,0.00025421305831029647,1.6140739910499546,0.01994045947823696
trigger_invariance,early_grasp,0.05,0.05,0.0011627734327419052,1.6502763866055798,0.019362791818276943
trigger_invariance,early_grasp,0.05,0.07500000000000001,0.001890631835751349,1.668001620570461,0.018550941535805887
trigger_invariance,early_grasp,0.05,0.1,0.0013389769503349813,1.6758420472091324,0.01829932117755433
trigger_invariance,early_grasp,0.05,0.125,0.0004511717580592377,1.6796363091732556,0.019648700562090202
trigger_invariance,early_grasp,0.05,0.15000000000000002,0.002611270168162243,1.6823832107023615,0.02343960542924089
trigger_invariance,early_grasp,0.05,0.17500000000000002,0.003628341722678737,1.685072665193246,0.029797450465720854
trigger_invariance,early_grasp,0.05,0.2,0.001898753648614677,1.6880125663236076,0.038321846813467994
trigger_invariance,early_grasp,0.05,0.225,0.003477791174807627,1.691463892609935,0.04846848528489963
trigger_invariance,early_grasp,0.05,0.25,0.011998617277119757,1.6954157281933018,0.05952918210159818
trigger_invariance,early_grasp,0.05,0.275,0.0215909074346318,1.6997671195435047,0.07039835687797746
trigger_invariance,early_grasp,0.05,0.30000000000000004,0.0292137568474799,1.7046704597152826,0.07956368206990452
trigger_invariance,early_grasp,0.05,0.325,0.03211515080898208,1.7102006077305048,0.0855335652762348
trigger_invariance,early_grasp,0.05,0.35000000000000003,0.029145909470575163,1.7162307440009459,0.08744462945182536
trigger_invariance,early_grasp,0.05,0.375,0.021384492726557198,1.7228400377177535,0.08535307635756982
trigger_invariance,early_grasp,0.05,0.4,0.011654009315164167,1.73018545730196,0.0799761925846793
trigger_invariance,early_grasp,0.05,0.42500000000000004,0.0031698415476973454,1.7381757301195817,0.07217981912405401
trigger_invariance,early_grasp,0.05,0.45,0.0019158337828371623,1.7467992522598328,0.06272818270269744
trigger_invariance,early_grasp,0.05,0.47500000000000003,0.0032519232898298176,1.756244794956857,0.052416805599949816
trigger_invariance,early_grasp,0.05,0.5,0.0020523714402162756,1.7665017551388698,0.04222333013977658
trigger_invariance,early_grasp,0.05,0.525,0.00014221545445264807,1.7774865062253082,0.033183137680692136
trigger_invariance,early_grasp,0.05,0.55,0.0011109000567090918,1.789359557969139,0.026093388680082076
trigger_invariance,early_grasp,0.05,0.5750000000000001,0.0011735022252668125,1.8022048631542256,0.021290969050123246
trigger_invariance,early_grasp,0.05,0.6000000000000001,0.0004227920687036089,1.8159134661814678,0.01859031888299146
trigger_invariance,early_grasp,0.05,0.625,0.00041635276174811217,1.8305710299147941,0.017385736157947678
trigger_invariance,early_grasp,0.05,0.65,0.0007585466370566503,1.846333655289325,0.016955417536288504
trigger_invariance,early_grasp,0.05,0.675,0.0004772996690488934,1.8631220085334688,0.01681834376311076
trigger_invariance,early_grasp,0.05,0.7000000000000001,0.00020448223820087046,1.8809309865664694,0.016916786666426094
trigger_invariance,early_grasp,0.05,0.7250000000000001,0.0006416928385509353,1.899939672905754,0.017533793025761843
trigger_invariance,early_grasp,0.05,0.75,0.0006230766961802376,1.9201391854251673,0.018920572308397113
trigger_invariance,early_grasp,0.05,0.775,0.00018848634106048966,1.9414524459803681,0.0208888465051056
trigger_invariance,early_grasp,0.05,0.8,0.0005112248673024501,1.964023020248595,0.022824449836540247
trigger_invariance,early_grasp,0.05,0.8250000000000001,0.0007823603083991279,1.987909048971172,0.024073770778837742
trigger_invariance,early_grasp,0.05,0.8500000000000001,0.000520935391746536,2.01293647879241,0.024321220647381715
trigger_invariance,early_grasp,0.05,0.875,0.0001281201331487813,2.038900593725245,0.023771016128245736
trigger_invariance,early_grasp,0.05,0.9,0.0006795414021160519,2.0650536475341497,0.023062202645032767
trigger_invariance,early_grasp,0.05,0.925,0.0007638253925670653,2.089088774137108,0.0228565962183382
trigger_invariance,early_grasp,0.05,0.9500000000000001,0.0003347723082048035,2.1066352679540823,0.023284005608616532
trigger_invariance,early_grasp,0.05,0.9750000000000001,0.0004038650789995188,2.1116160514127396,0.02381614549449669
trigger_invariance,early_grasp,0.05,1.0,0.000577962438812221,2.0985743316485963,0.023729765022943303
naive_bc,late_grasp,0.05,0.0,0.01056807456975082,1.550488382882746,0.17529280538589723
naive_bc,late_grasp,0.05,0.025,0.008983936935577306,1.6140739910499546,0.1843352402382307
naive_bc,late_grasp,0.05,0.05,0.008098269859640586,1.6502763866055798,0.19534146102440758
naive_bc,late_grasp,0.05,0.07500000000000001,0.027941093526613336,1.668001620570461,0.21176660853111484
naive_bc,late_grasp,0.05,0.1,0.04548042426980437,1.6758420472091324,0.2361978333157566
naive_bc,late_grasp,0.05,0.125,0.04748448515712244,1.6796363091732556,0.26923164010572104
naive_bc,late_grasp,0.05,0.15000000000000002,0.02435392649601813,1.6823832107023615,0.3096676478062877
naive_bc,late_grasp,0.05,0.17500000000000002,0.024686907563457896,1.685072665193246,0.3549939322248632
naive_bc,late_grasp,0.05,0.2,0.08726124932301747,1.6880125663236076,0.4019615083451367
naive_bc,late_grasp,0.05,0.225,0.13772720100222927,1.691463892609935,0.449122418416009
naive_bc,late_grasp,0.05,0.25,0.1422209028525451,1.6954157281933018,0.5024820816756929
naive_bc,late_grasp,0.05,0.275,0.06850239767886059,1.6997671195435047,0.5798081102655851
naive_bc,late_grasp,0.05,0.30000000000000004,0.10260918486296046,1.7046704597152826,0.7024688522415411
naive_bc,late_grasp,0.05,0.325,0.3654181833971042,1.7102006077305048,0.8745201998558132
naive_bc,late_grasp,0.05,0.35000000000000003,0.6869674104713298,1.7162307440009459,1.0718691018491908
naive_bc,late_grasp,0.05,0.375,1.010211494636008,1.7228400377177535,1.2512644558585482
naive_bc,late_grasp,0.05,0.4,1.268331799688179,1.73018545730196,1.3675154896025739
naive_bc,late_grasp,0.05,0.42500000000000004,1.403816516949734,1.7381757301195817,1.39066144560126
naive_bc,late_grasp,0.05,0.45,1.3859173303017325,1.7467992522598328,1.3181517898743096
naive_bc,late_grasp,0.05,0.47500000000000003,1.2197851221283487,1.756244794956857,1.1773019431207286
naive_bc,late_grasp,0.05,0.5,0.9441642648089031,1.7665017551388698,1.015964875959478
naive_bc,late_grasp,0.05,0.525,0.6191621784985647,1.7774865062253082,0.8818170242149906
