method,label,rate,regime,episode,success,failure,cycle_duration_s,force_closure_margin,force_closure,dynamic_grip_margin,alignment_mm,orientation_deg,speed_error,peak_contact_force_n,insertion_depth_mm,settle_error_deg,release_force_n,action_rmse,stage_acquisition,stage_lift,stage_reorientation,stage_preinsert,stage_insertion,stage_release,stage_settling
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,156,1,success,11.5,0.30244306425176004,1,-0.1982625576010122,1.384839319102227,0.37740155096720934,0.6691511909116254,4.050804115014161,56.80465878883407,0.875943705844011,0.3376837328894299,0.7661440167134993,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,157,1,success,11.5,0.2637922523874292,1,-0.16224737210382933,0.14018173157666536,0.725043749212555,0.5604068770091438,3.119907639355988,58.40841260565653,0.7755091725801545,0.4397484340336203,0.358877288116655,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,158,1,success,11.5,0.23871940636282035,1,-0.16930881502610173,0.5580868013513287,0.1796455681462695,0.6155710871854035,3.8204487147346575,57.97651706211933,0.3805568166327478,0.47651869897403476,0.3474010769606814,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,159,1,success,11.5,0.21851613863216496,1,-0.15367811556405142,0.4311052711246083,0.35377781103587375,0.6061911903503653,3.6471234936887913,58.0893877191625,0.5089757086407327,0.42359167181929586,0.3570575900902257,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,160,1,success,11.5,0.1281399867427122,1,-0.14033067738183735,0.5460229898948382,0.23198853321531476,0.6280626570995214,4.650900402571454,57.33824918745253,0.4285568095774565,0.5583187437310367,0.4999379989585103,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,161,1,success,11.5,0.25680976164629576,1,-0.2204047311121462,0.13798592496702333,1.1487876951203009,0.688027212517327,3.6889596798384185,57.99897192741228,1.1984626281084292,0.33101568582572094,0.4725051743113909,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,162,1,success,11.5,0.20506699497195957,1,-0.21267087505774906,1.469563390034954,0.20955744718545063,0.6727894020469173,4.186157429502056,56.75241665561647,0.7386002675980341,0.34039963967413084,0.5372487736475691,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,163,1,success,11.5,0.2576591275230853,1,-0.1325676451720712,1.3099159853072344,0.4750746531336143,0.6630659222235242,4.340118664374514,56.68497680199089,0.9466444078442187,0.5047598240488923,0.47368453197332305,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,164,1,success,11.5,0.21267505853992008,1,-0.12505501226097104,1.1545935370640799,0.19943339147617,0.534307707868346,4.047955355908337,57.42463421589768,0.6150870648192388,0.4484700568526936,0.438569535097508,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,165,1,success,11.5,0.2806870000939233,1,-0.1301919080608691,1.2897551638223352,1.5165029829199625,0.590635507252849,4.658263147806672,56.07769297445043,1.9808148418960032,0.45750311682648326,0.27661943529701055,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,166,1,success,11.5,0.25277592978276453,1,-0.11148075010114145,0.39382964980237833,1.0553327850033152,0.717674852225137,4.293965154851202,57.534621124614105,1.1971114589321714,0.4673411851863335,0.33185064657088614,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,167,1,success,11.5,0.22086632138790568,1,-0.09044996521135573,0.0015975176888156084,0.5256437867284833,0.6090706512774793,3.3143834502470715,58.54031572360303,0.526218893096457,0.4837002793715095,0.4301544496662385,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,168,1,success,11.5,0.2723801751631723,1,-0.08031313544036811,0.003035674253851782,0.7865783689173238,0.6188294540154291,3.908477748927039,58.42937869203109,0.7876712116487105,0.5340973426147045,0.3976604199909412,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,169,1,success,11.5,0.2803661987685161,1,-0.1529065295832881,0.5569597479371042,0.5885545972765742,0.6151516726961769,3.368390975424486,57.83972122673947,0.7890601065339318,0.397051530717362,0.3690349644297749,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,170,1,success,11.5,0.2886427450286417,1,-0.09367574701990877,0.3053836524527612,0.20046930934840257,0.6688901775927827,3.9403004316853276,58.160710678933384,0.3104074242313966,0.5078757201096269,0.28122880839448955,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,171,1,success,11.5,0.3100660246931987,1,-0.1479931887064958,1.537452288501276,0.4127011764059969,0.6325098793407453,4.101154374148166,56.68646810720486,0.9661840002664562,0.4367940271940396,0.5703631620040733,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,172,1,success,11.5,0.2551900367958835,1,-0.17933719149736627,0.7348908388083989,0.5495220599271796,0.6008397278482155,3.6656991899293296,57.66953006457343,0.8140827618982032,0.37505661221990794,0.37249862739232026,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,173,1,success,11.5,0.23114696361031126,1,-0.09163178561950636,0.13152991480752596,0.16680241339161248,0.5326530392950293,3.4634170559846504,58.66687989915825,0.2141531827223218,0.5426970238814959,0.3814810274743539,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,174,1,success,11.5,0.20107985687934998,1,-0.1696002987763947,0.6587110238236239,0.27060294721222744,0.576112840617155,3.930709922240567,57.90770480406347,0.507738915788732,0.40446462700953617,0.41588143089271673,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,175,1,success,11.5,0.22710166351552105,1,-0.15755665729745028,0.07502938012261595,0.0060739546443804165,0.6681388674863833,4.047535195935951,58.50480797755236,0.033084531488522154,0.37517018287991233,0.5296013869054635,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,176,1,success,11.5,0.19951136939566208,1,-0.17524693694766924,1.0725158982968337,0.2569662207120753,0.6670674241856622,3.9059113006563964,57.2247708162118,0.6430719440989354,0.41231463676105967,0.3929492038422206,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,177,1,success,11.5,0.18415335931312302,1,-0.09387623369216769,0.18250317352358245,0.5079445910871156,0.6160749043062559,3.4619436606073224,58.314537731758946,0.5736457335556053,0.514881866408123,0.5842730850074332,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,178,1,success,11.5,0.265678883320434,1,-0.1552482624702871,0.8984068787973474,0.17953111363809127,0.6296096744958027,3.975904962487454,57.53869085036505,0.5029575900051363,0.38934059346164424,0.3423588290912453,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.5,demonstrated_anchor,179,1,success,11.5,0.2482519829526934,1,-0.14665672496120674,0.07072143286656707,0.39352488094360044,0.7247687038435959,3.9157752519844466,58.25932154296774,0.4189845967755646,0.4664420551448224,0.37569434949108316,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,0,1,success,10.757142857142856,0.3532952245139991,1,-0.2651992595521069,1.7514772266501715,1.0249653966872092,0.9410117878070217,5.6283279893124964,53.64537155317953,1.9193949537925195,0.338931077399158,0.535023144952058,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,1,1,success,10.757142857142856,0.25679886967123833,1,-0.3071947207109229,2.757659585585021,0.704967375272583,0.9998767841975478,6.455037726726802,51.30707741180926,2.308840671308447,0.392396584377669,0.7818629555049185,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,2,1,success,10.757142857142856,0.3175303061022061,1,-0.25957162954009316,0.32360030087322283,0.16209651276720116,0.8862018396673605,4.603981021352489,57.150168582483964,0.27859262108156135,0.3418545583519129,0.5949666644302785,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,3,1,success,10.757142857142856,0.3265811276459531,1,-0.2872296831858989,0.5709450409611734,1.1192229244085037,0.8961095360548785,4.63629654275288,56.46349979811607,1.324763139154526,0.28398145698841376,0.6426862688168488,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,4,1,success,10.757142857142856,0.30123614290604633,1,-0.23460644675490627,2.7006460007517012,0.3090806226043996,0.9325908760817911,5.976558740762744,52.297342247611,1.6914678539953645,0.43444379329132354,0.7189683629050836,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,5,1,success,10.757142857142856,0.2602587547602793,1,-0.3059106519006689,0.6117507434248571,0.18439453052432486,1.0312225779914257,4.785658792508414,56.24699818384355,0.4046247981572734,0.33082381401689276,0.5402128790209749,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,6,1,success,10.757142857142856,0.24429634922861315,1,-0.3136246921531063,0.5031261787585842,0.08121343236640832,0.9226568810868074,4.972246992834358,56.38852312787645,0.26233885671949864,0.41335304732805955,0.6059835981743489,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,7,1,success,10.757142857142856,0.2937491148594069,1,-0.2718073662212781,1.8996187275213794,1.8246747880210132,0.9307606841525701,5.458765118214296,53.4461377527375,2.701218879578714,0.33877628664058623,0.6649378636470514,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,8,1,success,10.757142857142856,0.2374308222967967,1,-0.3419665338076481,1.3989288652669352,1.080731355080815,0.9318679025483214,5.478208119907226,54.271333143725975,1.7851931569379467,0.2534679373389031,0.8102264009934066,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,9,1,success,10.757142857142856,0.3236820527561107,1,-0.2440871592934455,0.15287265270073433,1.0469171236296468,0.9262842123523918,4.4619049353561095,57.161832486054266,1.1019512786019112,0.38805382852955494,0.4381203021637792,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,10,1,success,10.757142857142856,0.26186223471905806,1,-0.31602375829414964,1.628294392685298,1.4490895045269288,0.9439626708288384,4.997483139478091,54.4944324502025,2.035275485893636,0.34171294897602233,0.8821246071569955,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,11,1,success,10.757142857142856,0.2938513745742639,1,-0.25709413265060155,1.5342899063313171,1.1488606879515355,0.8171089827816893,5.657940523914835,54.08409090737232,1.9775400742750404,0.36351622952723234,0.5916109426949359,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,12,1,success,10.757142857142856,0.30161583091268446,1,-0.2603738496709722,0.9997973907045391,0.09241488871488701,0.8540031033777646,4.512257261910988,56.55386824831835,0.45234194936852107,0.4001453680155045,0.5449990249607455,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,13,1,success,10.757142857142856,0.3035636330786962,1,-0.2512834468218479,0.9053141187184871,1.0515146752824878,0.8281921686360857,4.855738852321284,55.93165706317225,1.3774277580211431,0.3570722026078048,0.577875627593569,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,14,1,success,10.757142857142856,0.301936793848239,1,-0.2463538554966722,0.7860157375738615,0.28541992005756045,0.9024507694705128,5.010552061707972,55.97034644289796,0.5728174515014988,0.3860895613975745,0.5858144655288766,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,15,1,success,10.757142857142856,0.264063928693106,1,-0.3290762006734287,0.9747818638766597,1.0035582557997662,0.9046845907297524,4.946146958492146,55.58191592187921,1.3544797267953637,0.26539493608033554,0.5592658159926721,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,16,1,success,10.757142857142856,0.2582719041520154,1,-0.2729405200222188,0.9936988358297624,0.48039109279830083,0.8948243163165466,4.502218766724978,56.3571020261094,0.8381226736970153,0.32521239543519215,0.5586054305171946,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,17,1,success,10.757142857142856,0.3362621353940497,1,-0.2822754067494673,0.5003522578535999,0.6334680092057448,0.9883416584662035,5.319222119963724,55.59773082271567,0.9476681124178048,0.3223568676022952,0.5614142828122831,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,18,1,success,10.757142857142856,0.27285592543211024,1,-0.2668212538915258,0.24939087548185634,1.3446671718931196,0.8003873010932961,4.352146331790475,57.35733323076505,1.4344478870665878,0.3633010137409908,0.5931277659629867,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,19,1,success,10.757142857142856,0.31172763487148925,1,-0.24723934387533975,1.1565003288199969,0.3122313723234039,0.9130447707473553,5.256830529184848,55.16192570585706,0.8364403129562388,0.3726181106901548,0.49815642345169403,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,20,1,success,10.757142857142856,0.3007748210367382,1,-0.26770155205964663,2.2138392366106627,0.3171280484404597,0.9727745849496598,5.745741957248232,53.10599110891804,1.4273217956645556,0.4091009339735928,0.7410660843988257,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,21,1,success,10.757142857142856,0.29027961682890907,1,-0.2967006386356097,0.11439576433552912,0.9714585841713745,0.9159292937668873,4.175248988394045,57.60897764726864,1.012641059332165,0.3128734575587139,0.5212149648421625,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,22,1,success,10.757142857142856,0.27614661863727197,1,-0.24049587059861421,1.706995424876291,1.3306843815515266,0.9072402353011764,5.500686230584383,53.83804189499955,2.155490951352432,0.4056630010409219,0.7417795257274044,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,23,1,success,10.757142857142856,0.25900679349594036,1,-0.28051807204502843,0.2221693435347643,0.9139286426792516,0.8779386187850391,3.6491049571719603,57.57898994979875,0.9939096063517667,0.30900990702883496,0.72730765628317,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,24,1,success,10.757142857142856,0.2801678546741184,1,-0.26169455746084047,0.7390192251764578,0.7821813135577316,0.8744182345273861,4.655275144196983,56.39633554600519,1.0482282346212564,0.40920479987108294,0.46823585263158973,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,25,1,success,10.757142857142856,0.27607847875131125,1,-0.3103209647488603,0.7503529246314273,0.5536352083742185,1.0175907214020714,5.023432549551243,55.66276606275653,0.8336039320530545,0.4357690825527182,0.5043963001654758,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,26,1,success,10.757142857142856,0.345726860838848,1,-0.29903765493534795,0.4180659026293476,0.3440191135926396,0.9288063648216855,4.357980184996194,57.21758780235289,0.49452283853920476,0.2685120379616848,0.7726210051137925,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,27,1,success,10.757142857142856,0.25078181318399606,1,-0.3222372351805367,0.5762819300467483,0.3328380974381856,0.8556579907549862,4.731030458365992,56.681523831435356,0.540299592255015,0.35432895045716506,0.5433347380063117,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,28,1,success,10.757142857142856,0.2748104650849265,1,-0.3010477280344199,0.2439679665571906,0.25298643880458993,0.9954679788977381,5.004251871902419,56.445000268184295,0.34260069296419443,0.40575828981821915,0.5648085241306273,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,29,1,success,10.757142857142856,0.24911479416314475,1,-0.26501183086351165,0.5782726883159105,0.6485972787697597,1.0456497740768258,4.963597690815685,55.858828291076684,0.8567754465634875,0.42799110705690047,0.7125381806394613,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,30,1,success,10.757142857142856,0.2627967995887157,1,-0.24606886254513016,0.7578386696574069,1.725892844132737,0.8624740510860043,4.859367817557287,55.80244796842303,1.9987147652094035,0.37279426862308307,0.5985937015923485,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,31,1,success,10.757142857142856,0.2545664970241741,1,-0.23965993427349064,0.012684988545403814,0.13451432882882963,0.8745970493176785,4.980506397138524,57.04870570223958,0.139080924705175,0.39607228884766676,0.7309669392779005,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,32,1,success,10.757142857142856,0.24431831507092905,1,-0.276920271682489,1.0091584414596948,0.034811112446926695,1.012445676322722,5.481586644151673,54.92089620213393,0.6003745419161196,0.36968448857325265,0.8307678862260155,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,33,1,success,10.757142857142856,0.3078883113203157,1,-0.28860742335709455,0.07666309746630456,1.7517197844623158,0.9049293712979678,4.4740213310811665,57.04213907963794,1.7793184995501854,0.2827001402569935,0.6049582222159825,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,34,1,success,10.757142857142856,0.33777412140354923,1,-0.2667562346305643,0.12693896151638467,1.3215531911288227,0.8864409694878961,4.303785033824446,57.39670932960895,1.3672512172747213,0.3184273409617919,0.4620097147037744,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,35,1,success,10.757142857142856,0.20837699203516666,1,-0.2915397021465038,1.5078423343174243,0.8148516401201347,0.8059957821403517,5.352829336762166,54.66462889405458,1.5058632019145173,0.416440684554783,0.6735948813635643,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,36,1,success,10.757142857142856,0.2500350930072268,1,-0.3259651537374695,0.11191999850660081,1.4324328856117838,1.0875236465924665,5.375952929099967,55.50733270855494,1.6306243152961462,0.36641709970485503,0.4822753779592544,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,37,1,success,10.757142857142856,0.33056579706726463,1,-0.25690591139008534,0.767971382425845,0.4903109704565473,0.915579188066745,4.610098581950436,56.43537923056051,0.7667806681298515,0.3722500797475742,0.45911531016468143,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,38,1,success,10.757142857142856,0.26334701264798194,1,-0.2638948505129868,1.5199461053649295,1.0958958090352837,0.793643694014664,4.904391709680667,55.1858795329904,1.6430764069666584,0.3530811829195926,0.6705486597479117,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,39,1,success,10.757142857142856,0.29426883494281975,1,-0.31424996179858855,1.665513963993008,1.4568609359661608,1.0048517048656858,5.593350123676555,53.5148392777986,2.3056530149477967,0.26254094858201493,1.155490874850638,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,40,1,success,10.757142857142856,0.28640588157045666,1,-0.3103825424321598,0.12809066772038824,1.1148165563955303,0.858679475380556,3.729803888348044,57.66402667126189,1.16092919677487,0.33323901903510533,0.5227149609815941,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,41,1,success,10.757142857142856,0.27909909102381986,1,-0.2604361859405966,1.7078932044306931,0.6108880978541273,0.8449346490372881,5.2995896524632675,54.48401740760905,1.3515573054837493,0.39577450263369374,0.657543592319341,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,42,1,success,10.757142857142856,0.34732155216414723,1,-0.24801112382214896,1.0764495353615038,0.027933925644067603,0.9373754839307324,5.230725218139378,55.33879546210452,0.5123603499927478,0.37430732930501964,0.44352111029330427,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,43,1,success,10.757142857142856,0.32485743866677375,1,-0.29430958604751156,0.4130722796128053,1.6484491422056298,1.0024358482789304,4.62260274105878,56.26821157429961,1.7971551628662397,0.3081797528977701,0.6948353730274005,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,44,1,success,10.757142857142856,0.27895889022161213,1,-0.25182270801521645,0.08834255993029017,0.8717378136527045,0.9065768233225169,5.010489361698131,56.59962610417197,0.907946667140824,0.3889249031402692,0.5894363112212605,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,45,1,success,10.757142857142856,0.31358700741127665,1,-0.24267872821265257,1.0160271387424562,0.04012537931805438,0.9157528639056236,5.020958277318253,55.73575011595947,0.41469762573900487,0.4211084598727577,0.4335042158876167,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,46,1,success,10.757142857142856,0.2910391842059736,1,-0.260673188827103,0.9017759130260845,0.6118425160881749,0.9530189392572912,5.253526486806729,55.28624191926932,1.0429629692363915,0.4625274039413768,0.522015101612179,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,47,1,success,10.757142857142856,0.3141305130385304,1,-0.27442593198521426,0.5652909660041163,1.6761731258979018,0.9297419792064607,4.835198817772551,55.94177541766326,1.8796778736593835,0.418742539614272,0.4432736566180325,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,48,1,success,10.757142857142856,0.23609619296914683,1,-0.29260630293778744,0.08681885343612428,1.2757539270833163,0.7799319204957644,4.970814295651143,56.783604708498174,1.307008714320321,0.3868645229489107,0.55817444315152,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,49,1,success,10.757142857142856,0.31296144283170546,1,-0.25235648050701975,0.1459735534935645,0.46828630479383127,0.9210090811119014,4.8666296525717865,56.83154529087091,0.5208367840515145,0.35664984857389953,0.5133164836148859,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,50,1,success,10.757142857142856,0.28162961818752996,1,-0.25614719743533954,0.959296817913134,2.1105976865885907,0.8336229386298196,5.232039665709005,54.98737888523434,2.553401200635101,0.3556130479666095,0.5342160162589547,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,51,1,success,10.757142857142856,0.3253883508468885,1,-0.26959219972376935,0.2894705913389617,1.2669572590037483,1.0156771949417451,4.9277373826627136,56.106502246359646,1.3711666718857745,0.40085115142777794,0.4975525644488907,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,52,1,success,10.757142857142856,0.2194540605854541,1,-0.28262261634305164,0.5529923640996618,1.5054029130141604,0.8214434543541691,4.717566484853452,56.40082616395967,1.7044801640900387,0.3712456086620597,0.7317315203272635,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,53,1,success,10.757142857142856,0.30607116382842875,1,-0.2517239092511776,2.125438738741319,1.3024450832070988,0.8607239028795479,5.297650063200994,53.71729440385161,2.192616055698391,0.35840180761862034,0.4731144994820028,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,54,1,success,10.757142857142856,0.2749947234083557,1,-0.26421313767440946,0.07613514952505851,1.2529799722815655,0.8029575824690675,4.314873847635122,57.641334012501744,1.2803886261105866,0.36618648179738833,0.4916063885357932,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,55,1,success,10.757142857142856,0.2632176240652887,1,-0.2804133882176618,0.5367306925597252,0.7781123527082219,0.9184461364448222,4.320546002543328,56.99989097903992,0.9713354020297229,0.41972653439107366,0.5047272870880224,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,56,1,success,10.757142857142856,0.3135874747987735,1,-0.27149097305725345,1.338924656928435,0.3690833282963379,0.9926069559367705,5.587004855370004,54.31087091784839,1.097638244045976,0.3679521967200293,0.49018594655975767,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,57,1,success,10.757142857142856,0.26395697434583365,1,-0.25444309172469826,1.4162983739262671,0.31395167764287624,0.9640831531892091,5.524906943859654,54.38049938498202,1.0442800086773871,0.36991722230171104,0.8231356493082654,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,58,1,success,10.757142857142856,0.29370454775467697,1,-0.2866940515746528,0.1870572881267895,0.515547481090205,0.895920126817654,4.259308555995135,57.63874629376669,0.5828881048158492,0.2811727512526389,0.6192551850870898,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,59,1,success,10.757142857142856,0.2742304477749573,1,-0.3177700126193268,0.900319922424919,0.4282594165830689,0.9557359043036635,4.9523352363907,55.75130992328671,0.7523745886560397,0.3213768414729066,0.4963944524805127,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,60,1,success,10.757142857142856,0.3387143056313534,1,-0.27437954445892343,0.9128132055488075,0.8080065550183635,0.9559697615515561,4.457591089168444,56.27461745499952,1.1366193090159342,0.3435854271345389,0.7575925399682419,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,61,1,success,10.757142857142856,0.3318448811878275,1,-0.27880477611910504,0.5699456636894737,1.2791147068109359,0.9063095041544897,4.540215655035247,56.5186251102349,1.4842951457391464,0.3033057780650926,0.49429201916764365,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,62,1,success,10.757142857142856,0.242561432051613,1,-0.28729459106014543,0.8642896517360638,0.5303749589165447,0.8626067891582054,5.176377997447156,55.6529403780992,0.9155979924693334,0.3266664453280353,0.7610560080618985,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,63,1,success,10.757142857142856,0.3170601796301288,1,-0.26574513233400987,0.3308944921584116,0.339047669803639,0.8934300401587383,4.295146040223855,57.48300016304111,0.4581696869806672,0.36975976134607336,0.5254721466326308,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,64,1,success,10.757142857142856,0.2804569364634346,1,-0.263030999925177,0.29801899737290266,1.377334493544637,0.8674702611277623,4.6542807695166895,56.73911688813151,1.484621332598882,0.3863398822929771,0.5018423549436947,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,65,1,success,10.757142857142856,0.35275705626769477,1,-0.25639248207855836,0.6674081649252995,1.2890911577068633,0.953815707688149,5.500267479747108,55.0024451246656,1.7394704385737565,0.35521235571211224,0.5169891371539571,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,66,1,success,10.757142857142856,0.28171353298946017,1,-0.2510705170711467,0.09515293211102005,0.5986098575854423,0.8785569718514301,4.348148425448742,57.63731911464392,0.6328649131454095,0.3531270950685255,0.6307380138413836,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,67,1,success,10.757142857142856,0.3185799371286691,1,-0.245440519636821,1.1444430871749947,0.8096789676973186,1.0109018413898752,5.655225893028074,54.26392862386628,1.4968733541521078,0.42032521380592935,0.45946554052328265,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,68,1,success,10.757142857142856,0.2562747163863942,1,-0.2893958754725201,0.21758118777253316,0.9892806675913068,1.082606102273816,4.931264545253083,56.141867196825245,1.0676098951894188,0.37752076976750076,0.6035695025535815,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,69,1,success,10.757142857142856,0.3022216391568077,1,-0.274739093343495,0.0005068969889282515,1.0221861792509082,0.8607113920275737,3.8487185820564083,57.844354499410066,1.0223686621669223,0.35578013769938793,0.5157417361999995,1,1,1,1,1,1,1
raw_time_scaling,Raw elapsed time,1.75,interpolation,70,1,success,10.757142857142856,0.32396404619254665,1,-0.2622917181152409,0.5597483897826,0.09166054974358062,0.8744909738777258,4.478901287611144,57.0841895619298,0.29316997006531664,0.34808277657553566,0.3961842152869288,1,1,1,1,1,1,1
