method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
synchronous,20,1028,17.979999999999706,0.6806994573617615,9.391648175422947,8.710948718061186,400.0,2.1610283056793937,92.20332494829857,6.374853906552625,106.43331839454888,0.13189459447975396,nan,0.0,1.362366704168936,0.03333333333333333
synchronous,21,1029,17.979999999999706,0.05394990326276705,9.391648175422947,9.33769827216018,400.0,2.4869400621182463,91.64633943703073,6.294327224048319,105.09357923301029,0.13125960931889982,nan,0.0,1.5549977890348663,0.03333333333333333
synchronous,22,1030,17.979999999999706,1.4319813447472587,9.391648175422947,10.823629520170206,400.0,2.5387930104634835,95.62717846303634,6.485090319731083,108.2674398028789,0.1360653957094798,nan,0.0,1.6523733585547773,0.03
synchronous,23,1031,17.979999999999706,1.9180502959571397,9.391648175422947,7.473597879465808,400.0,2.161959353107723,97.09676763478048,6.532413430499462,109.05483769542528,0.13552703661184265,nan,0.0,1.513381536470493,0.04
synchronous,24,1032,17.979999999999706,1.8983682098991732,9.391648175422947,11.29001638532212,400.0,2.2892695182446334,94.98949375519943,6.448919643017934,107.6656176217273,0.13440472572059214,nan,0.0,1.4407486704917933,0.027777777777777776
synchronous,25,1033,17.979999999999706,2.749261040616707,9.391648175422947,12.140909216039654,400.0,2.3119788278986166,99.04,6.6345894957998555,110.75498483890766,0.13725943231016624,nan,0.0,1.7643176092279707,0.024444444444444446
synchronous,26,1034,17.979999999999706,3.0055698275585847,9.391648175422947,12.397218002981532,400.0,3.200981857459664,95.10821477284317,6.445668842667983,107.6115300663082,0.1365899476802534,nan,0.0,2.1378376361813793,0.014444444444444444
synchronous,27,1035,17.979999999999706,2.6761929691748607,9.391648175422947,6.715455206248087,400.0,2.7907149549665884,92.40434812210388,6.337571676919784,105.81303871335999,0.13283255628416452,nan,0.0,2.2588136054105385,0.01888888888888889
synchronous,28,1036,17.979999999999706,0.9855873533691266,9.391648175422947,8.40606082205382,400.0,2.9211903369106413,89.06463673005001,6.169981559352296,103.02493585019117,0.12819531157103958,7.839999999999921,1.0,1.8595806761024174,0.06444444444444444
synchronous,29,1037,17.979999999999706,1.6216687744468317,9.391648175422947,7.769979400976116,400.0,4.058563494324785,95.15621635572369,6.4599438117349814,107.84904093865453,0.13233653716323013,nan,0.0,3.5450131188187983,0.014444444444444444
synchronous,30,1038,17.979999999999706,0.907551698033128,9.391648175422947,8.48409647738982,400.0,2.991879038019279,95.52176150426395,6.452575007937137,107.72643652542247,0.13335196610708705,nan,0.0,2.0565301897237895,0.028888888888888888
synchronous,31,1039,17.979999999999706,1.1827830160060326,9.391648175422947,8.208865159416915,400.0,2.344798178765375,89.37469663610027,6.222731702745996,103.90248107745377,0.1290869908696054,nan,0.0,1.381708163862484,0.043333333333333335
naive_async,0,1008,17.979999999999706,9.558539590606475,9.391648175422947,18.950187766029423,800.0,9.567653962607038,143.7132574122202,7.9886612003748345,60.85004082324343,0.1620134782053883,nan,0.0,8.817447403239694,0.0033333333333333335
naive_async,1,1009,17.979999999999706,0.02436853984095322,9.391648175422947,9.367279635581994,800.0,5.3490715614992475,139.92824722840854,7.824336626328014,60.76218385642954,0.16140010521486128,nan,0.0,5.1041938791345105,0.008888888888888889
naive_async,2,1010,17.979999999999706,17.756993305904608,9.391648175422947,27.148641481327555,800.0,9.826264011865067,141.39174636562115,7.916922071164983,58.18735590031173,0.16226005319701664,nan,0.0,11.86759642729122,0.0033333333333333335
naive_async,3,1011,17.979999999999706,7.433079610325851,9.391648175422947,1.958568565097096,800.0,7.004980414054915,140.79727648633212,7.871535392232588,62.432587071268244,0.16264429555803994,nan,0.0,8.306513908526453,0.006666666666666667
naive_async,4,1012,17.979999999999706,16.781398198074953,9.391648175422947,26.1730463734979,800.0,9.30818174348542,139.72880046163394,7.847620982413343,55.51843086040402,0.15849285375246083,nan,0.0,11.008280206786965,0.0033333333333333335
naive_async,5,1013,17.979999999999706,5.728965512420497,9.391648175422947,3.6626826630024505,800.0,6.447080262564711,136.49421822173164,7.759372187218831,58.402263680671965,0.15788868188954933,nan,0.0,5.671245793461688,0.008888888888888889
naive_async,6,1014,17.979999999999706,11.051832345068686,9.391648175422947,-1.6601841696457378,800.0,6.116649461764237,141.6702591945351,7.899566030267677,63.40840852422524,0.16147176652740408,nan,0.0,6.548604860547992,0.006666666666666667
naive_async,7,1015,17.979999999999706,11.209452527651035,9.391648175422947,20.601100703073982,800.0,4.764483205909376,138.33366059001455,7.797525444656197,65.47373131258219,0.16017693856929052,nan,0.0,4.552561421888323,0.008888888888888889
naive_async,8,1016,17.979999999999706,5.958355070879778,9.391648175422947,3.43329310454317,800.0,5.65902322522885,141.1312838745749,7.915391107430765,63.954253387143744,0.16183173525075653,nan,0.0,5.7866081738232795,0.0077777777777777776
naive_async,9,1017,17.979999999999706,5.19253389901464,9.391648175422947,14.584182074437587,800.0,4.256507455550981,135.37333896481334,7.660087061944428,71.5464979104101,0.15580733019565987,nan,0.0,2.5539427600038977,0.024444444444444446
naive_async,10,1018,17.979999999999706,2.1908399533168623,9.391648175422947,11.58248812873981,800.0,11.210968678227395,138.89622695874874,7.841275437395113,54.018912729161634,0.161232579769438,nan,0.0,13.041610625786415,0.0044444444444444444
naive_async,11,1019,17.979999999999706,13.534920808056576,9.391648175422947,22.926568983479523,800.0,4.874350826994251,143.13182210450097,7.960954205377852,70.72619931671245,0.16388879924737487,nan,0.0,4.929677918965535,0.01
naive_async,12,1020,17.979999999999706,19.551373776611957,9.391648175422947,28.943021952034904,800.0,9.390269613310632,140.46714779503512,7.866580523895147,56.258827085271065,0.1619532358908724,nan,0.0,10.816227267828296,0.0033333333333333335
naive_async,13,1021,17.979999999999706,13.351342367323543,9.391648175422947,22.74299054274649,800.0,9.681435120443098,141.6293094233753,7.919470995553713,58.28362634691292,0.1601245954492147,nan,0.0,11.265021674166098,0.0033333333333333335
naive_async,14,1022,17.979999999999706,2.085899437597778,9.391648175422947,11.477547613020725,800.0,11.318019900058777,137.81172964020854,7.790209974075493,51.766137467781135,0.16112605340195763,nan,0.0,14.21802969753473,0.0044444444444444444
naive_async,15,1023,17.979999999999706,8.537320904504838,9.391648175422947,17.928969079927786,800.0,4.77488511033065,135.11342315582894,7.671854803464982,61.21108114222419,0.1576941986499723,nan,0.0,4.461468562323069,0.011111111111111112
naive_async,16,1024,17.979999999999706,6.416970958353634,9.391648175422947,2.9746772170693134,800.0,5.9383561153978075,139.0319693252719,7.811446381507565,60.2997274783752,0.15938640994149414,nan,0.0,6.0924904548692895,0.0077777777777777776
naive_async,17,1025,17.979999999999706,5.342299161759447,9.391648175422947,14.733947337182395,800.0,10.7905949926543,139.7102492641068,7.853167588062495,55.735865864775306,0.16016553282316504,nan,0.0,13.116080351899264,0.0044444444444444444
