scenario,delay,method,success,settle_time,within_tol_frac,tail_mean_abs_error,rms_jerk,final_error
moving_goal,4,synchronous,0.0,nan,0.022222222222222223,4.6414927087550675,119.05069043786189,0.22786008087369325
moving_goal,4,synchronous,0.0,nan,0.016666666666666666,2.0903982937077323,116.56978639123247,0.05731597617012696
moving_goal,4,synchronous,0.0,nan,0.027777777777777776,2.6162375998627505,118.5382271404989,0.368417503752557
moving_goal,4,synchronous,0.0,nan,0.021111111111111112,2.326200279059944,114.369232880796,2.1536187421449817
moving_goal,4,naive_async,0.0,nan,0.021111111111111112,1.8699366409077833,86.9866616592508,3.0043752613308037
moving_goal,4,naive_async,0.0,nan,0.03,2.541036977884292,76.65034374137186,0.6505251204707161
moving_goal,4,naive_async,0.0,nan,0.01888888888888889,1.862445731221856,85.79123290346176,1.1902572464075138
moving_goal,4,naive_async,0.0,nan,0.016666666666666666,1.837893438220287,79.85679418139287,1.4207986291668888
moving_goal,4,naive_async,0.0,nan,0.03,1.873292270970083,87.02556930214307,0.3500101735594985
moving_goal,4,naive_async,0.0,nan,0.0077777777777777776,5.643002357896539,64.5810460369372,5.438145167388834
moving_goal,4,naive_async,0.0,nan,0.014444444444444444,2.666609713227377,74.51216691545085,6.262863511138583
moving_goal,4,naive_async,0.0,nan,0.015555555555555555,2.8986738215825154,74.27677435836993,2.6789373493508233
moving_goal,4,naive_async,0.0,nan,0.023333333333333334,1.7586386486053536,87.27110985180127,1.5523504720786576
moving_goal,4,naive_async,0.0,nan,0.012222222222222223,3.8282555288716633,64.3334664493188,6.508061589675528
moving_goal,4,naive_async,0.0,nan,0.021111111111111112,2.421159050761719,71.82540603952316,3.042556101986828
moving_goal,4,naive_async,0.0,nan,0.024444444444444446,2.618479206904883,76.81698327467593,0.40149353346151884
moving_goal,4,naive_async,0.0,nan,0.015555555555555555,2.9937490316169346,71.00604172581458,2.257900857992558
moving_goal,4,naive_async,0.0,nan,0.025555555555555557,2.1480475616957793,84.65978530545537,0.14442599391396982
moving_goal,4,naive_async,0.0,nan,0.02,2.7259579477856883,77.20252309747197,0.38525681649698207
moving_goal,4,naive_async,0.0,nan,0.013333333333333334,2.8475424939934966,76.80423327365331,2.136435673028771
moving_goal,4,rtc_hard,0.0,nan,0.006666666666666667,5.479400269545117,66.2573662082646,3.235490800746118
moving_goal,4,rtc_hard,0.0,nan,0.02666666666666667,1.6074674214072573,85.81064655726172,0.08539001874512486
moving_goal,4,rtc_hard,0.0,nan,0.0022222222222222222,10.725668973640023,61.10100926607787,15.262800812434467
moving_goal,4,rtc_hard,0.0,nan,0.0077777777777777776,7.120813944316744,66.66666666666667,11.162188909418022
moving_goal,4,rtc_hard,0.0,nan,0.013333333333333334,3.611955874340416,71.80219742846005,1.0713539975441382
moving_goal,4,rtc_hard,0.0,nan,0.0044444444444444444,12.41017444569395,58.14266306778378,14.126666150973755
moving_goal,4,rtc_hard,0.0,nan,0.005555555555555556,11.9226740949159,60.54780007682872,21.729858340551953
moving_goal,4,rtc_hard,0.0,nan,0.0077777777777777776,6.732965428498512,63.30381255545118,10.363495856887742
moving_goal,4,rtc_hard,0.0,nan,0.006666666666666667,4.487583537141354,65.62743536314896,0.9520042778839439
moving_goal,4,rtc_hard,0.0,nan,0.0033333333333333335,14.310345201626879,61.10100926607787,11.806744036847068
moving_goal,4,rtc_hard,0.0,nan,0.006666666666666667,5.642493036992234,66.66666666666667,6.07606237202269
moving_goal,4,rtc_hard,0.0,nan,0.0044444444444444444,12.458914264036737,58.2042194926889,16.536054144362954
moving_goal,4,rtc_hard,0.0,nan,0.013333333333333334,3.762763301909715,71.80219742846005,3.2083995366267235
moving_goal,4,rtc_hard,0.0,nan,0.006666666666666667,7.215642814312546,66.66666666666667,11.758519803475062
moving_goal,4,rtc_hard,0.0,nan,0.0044444444444444444,9.280743415612472,61.10100926607787,0.12533010822926727
moving_goal,4,rtc_hard,0.0,nan,0.005555555555555556,8.20357258820474,57.32070219729525,0.26612490125393684
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,5.927008769375743,27.17114721921873,5.183939142957728
moving_goal,4,prefix_conditioned,0.0,nan,0.0077777777777777776,5.075518797284925,25.358457854291636,5.145064743135151
moving_goal,4,prefix_conditioned,0.0,nan,0.0077777777777777776,4.691871280261021,25.22188688126293,3.7417052391158965
moving_goal,4,prefix_conditioned,0.0,nan,0.006666666666666667,6.167766891092028,26.716578920906944,7.46602559393455
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,6.066893706217498,26.303211505671285,7.730060555740927
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,5.702430984447094,27.10181232102202,4.729696577620787
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,5.953177634589371,26.825755936080416,5.761627873425917
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,5.380361611620212,26.397228018927525,4.15511100248564
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,4.753530200348734,25.683947770460378,3.4321238299818777
moving_goal,4,prefix_conditioned,0.0,nan,0.0044444444444444444,5.388768263445922,26.594364166969868,2.9086652368076997
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,4.875304865053895,26.117040426098352,2.091773019331047
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,5.437272898876649,26.091370049257687,4.218149060522217
moving_goal,4,prefix_conditioned,0.0,nan,0.0077777777777777776,4.578767284131577,25.03781280137602,3.318053754738191
moving_goal,4,prefix_conditioned,0.0,nan,0.005555555555555556,6.054163751634745,26.897188436780397,5.575532011201526
moving_goal,4,prefix_conditioned,0.0,nan,0.0077777777777777776,5.116763515051859,25.40408298587921,4.22450508177716
moving_goal,4,prefix_conditioned,0.0,nan,0.0044444444444444444,5.1711302309006575,26.210370587796046,2.5461997565269403
moving_goal,4,history_conditioned,0.0,nan,0.017777777777777778,7.164893395698475,31.481817605694,1.5842863061308865
moving_goal,4,history_conditioned,0.0,nan,0.006666666666666667,7.302103046436895,30.7847471267096,0.5866804054036407
moving_goal,4,history_conditioned,0.0,nan,0.0033333333333333335,7.073331150001694,31.232601815914645,2.7778412256184506
moving_goal,4,history_conditioned,0.0,nan,0.006666666666666667,7.983203279898405,31.807250304176797,2.442889335749106
moving_goal,4,history_conditioned,0.0,nan,0.0077777777777777776,8.18561425083439,31.39947242283295,2.211094112259561
moving_goal,4,history_conditioned,0.0,nan,0.012222222222222223,7.291041474023908,31.929210149329784,0.03351008078700701
moving_goal,4,history_conditioned,0.0,nan,0.011111111111111112,7.895441111492543,31.97085962387185,1.1072923607557907
moving_goal,4,history_conditioned,0.0,nan,0.015555555555555555,6.997071933710951,31.457940189502843,1.276507437499367
moving_goal,4,history_conditioned,0.0,nan,0.013333333333333334,7.187900469148513,31.517073590000635,0.03599433988098433
moving_goal,4,history_conditioned,0.0,nan,0.0011111111111111111,8.583424343741418,32.140880698536236,0.3622630812732215
moving_goal,4,history_conditioned,0.0,nan,0.0033333333333333335,7.443909384687435,32.265045756923634,2.0552798551414995
moving_goal,4,history_conditioned,0.0,nan,0.017777777777777778,7.701399755253523,31.882869050029164,0.20094925834737687
moving_goal,4,history_conditioned,0.0,nan,0.016666666666666666,6.943573020541759,30.720287350254342,1.7548595830172333
moving_goal,4,history_conditioned,0.0,nan,0.01,7.127358984919893,31.546762099866825,0.29271635495243586
