method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
naive_async,11,1018,17.979999999999706,17.857391591120283,10.0,27.857391591120283,800.0,8.779338679870829,141.42996274115714,7.917257921177244,58.20004797047214,0.16190958244999512,nan,0.0,11.139465803637936,0.0044444444444444444
naive_async,12,1019,17.979999999999706,10.168563334765098,10.0,-0.16856333476509738,800.0,5.925380373658338,141.59751861398175,7.9190662053871295,64.08050638848245,0.16318656959651934,nan,0.0,6.515948771222043,0.0077777777777777776
naive_async,13,1020,17.979999999999706,6.16859055599976,10.0,3.83140944400024,800.0,5.7224491332481024,141.9843483670293,7.925327519588853,64.29516873992495,0.16203975369636367,nan,0.0,5.5141870029339435,0.0077777777777777776
naive_async,14,1021,17.979999999999706,0.5936096094703487,10.0,9.406390390529651,800.0,7.337424498037888,141.95139862021202,7.924680848270043,58.4800005178625,0.16330503329635188,nan,0.0,8.600531121539255,0.006666666666666667
naive_async,15,1022,17.979999999999706,8.57784866856501,10.0,1.4221513314349892,800.0,5.8145323856138225,141.58836933031935,7.9189533541107044,64.07663236680028,0.16107953970427596,nan,0.0,5.624327107767804,0.006666666666666667
naive_async,16,1023,17.979999999999706,7.2534057007577815,10.0,17.25340570075778,800.0,4.460453644115542,140.80136604122683,7.881030206833615,68.19446913084303,0.16197378879917665,nan,0.0,4.141555488313756,0.0077777777777777776
naive_async,17,1024,17.979999999999706,5.307117829388993,10.0,4.692882170611007,800.0,5.629956942941697,142.38108231642602,7.9245737565815215,64.26935578444589,0.16256432874938045,nan,0.0,5.498885846255995,0.006666666666666667
naive_async,18,1025,17.979999999999706,8.201064331334475,10.0,1.7989356686655253,800.0,5.781953193345379,141.03126343301943,7.915154616585684,63.9461225381023,0.16066009161498623,nan,0.0,5.6344466225397465,0.006666666666666667
naive_async,19,1026,17.979999999999706,1.6743665013170084,10.0,8.325633498682992,800.0,3.8699167937277545,141.93204047847973,7.906473579301204,73.71967752394437,0.16082491557186615,nan,0.0,3.1115094718559004,0.011111111111111112
naive_async,20,1027,17.979999999999706,10.744839959107008,10.0,-0.7448399591070083,800.0,6.0497033614529805,143.69462760528597,7.987673645590158,66.40373437366698,0.16230273000746395,nan,0.0,6.388920798597572,0.006666666666666667
naive_async,21,1028,17.979999999999706,0.9857804231302385,10.0,10.985780423130239,800.0,7.536329530666676,142.44801145541626,7.927396411771439,58.58214787913398,0.16029563260832877,nan,0.0,9.387435807037694,0.005555555555555556
naive_async,22,1029,17.979999999999706,7.828836350345824,10.0,17.828836350345824,800.0,7.86036093008238,141.6968218372562,7.8954061066980925,57.369534842101224,0.160445332824298,nan,0.0,9.119771307216409,0.005555555555555556
naive_async,23,1030,17.979999999999706,3.0862527182447064,10.0,13.086252718244706,800.0,5.0444760613876305,142.64936031951945,7.942878034086738,70.15938714315011,0.1652263301184687,nan,0.0,4.208335941870303,0.01
naive_async,24,1031,17.979999999999706,3.874014817588126,10.0,13.874014817588126,800.0,7.6686761272451225,141.2245960692316,7.9157875835496325,58.14446610476556,0.16224162428839642,nan,0.0,8.787831628952443,0.005555555555555556
naive_async,25,1032,17.979999999999706,8.663009782719664,10.0,1.3369902172803363,800.0,5.897753954726054,140.71756628978957,7.885189613564371,62.90938446371928,0.16260701751739834,nan,0.0,5.761223662736999,0.006666666666666667
naive_async,26,1033,17.979999999999706,2.9301256028056084,10.0,7.069874397194392,800.0,7.173054831850919,142.54371623817016,7.939518258264114,64.7796720610639,0.16327599828764344,nan,0.0,8.424947845407171,0.006666666666666667
naive_async,27,1034,17.979999999999706,11.255078744075318,10.0,-1.2550787440753184,800.0,6.32321443415352,142.63498030960014,7.942408043564988,64.87799798595682,0.1654602798956088,nan,0.0,6.973179995347991,0.008888888888888889
naive_async,28,1035,17.979999999999706,5.522889599199162,10.0,4.477110400800838,800.0,3.6745390166343985,137.9849732061724,7.755476271755278,69.39925414438756,0.1589143200396048,nan,0.0,2.5687099681384105,0.014444444444444444
naive_async,29,1036,17.979999999999706,6.644390788330812,10.0,3.3556092116691887,800.0,5.771358340250974,140.50450554736832,7.870690312402094,62.40298493762423,0.16225641573935323,nan,0.0,6.650042062523838,0.008888888888888889
naive_async,30,1037,17.979999999999706,4.1809762090804,10.0,14.1809762090804,800.0,4.653024665195654,143.84,7.995554320301307,71.80219742846005,0.163902112515894,nan,0.0,3.638648649155747,0.008888888888888889
naive_async,31,1038,17.979999999999706,2.8809688291346234,10.0,7.119031170865377,800.0,7.1179975053884865,143.65107270134527,7.985390520958306,66.32741364566193,0.16321795474225104,nan,0.0,8.44106588402174,0.008888888888888889
rtc_hard,0,1007,17.979999999999706,41.58205462442929,10.0,-31.582054624429293,800.0,15.840174987719221,143.146201068899,7.9615615433718405,53.586828087197006,0.1626958786675656,nan,0.0,21.94185264395929,0.0033333333333333335
rtc_hard,1,1008,17.979999999999706,24.91743607201513,10.0,-14.917436072015128,800.0,13.327803028991013,143.84,7.995554320301307,54.97474167490214,0.1621786933426537,nan,0.0,14.934894887775739,0.0044444444444444444
rtc_hard,2,1009,17.979999999999706,2.303181913662012,10.0,12.303181913662012,800.0,11.850346662829544,143.84,7.995554320301307,54.97474167490214,0.16212571162234674,nan,0.0,16.64506665691448,0.0044444444444444444
rtc_hard,3,1010,17.979999999999706,11.245609600196577,10.0,-1.2456096001965773,800.0,12.130268382369886,141.11900289473746,7.915351566407877,51.65027033097682,0.1618613321573154,nan,0.0,14.328047778803024,0.0044444444444444444
rtc_hard,4,1011,17.979999999999706,22.5039761278489,10.0,32.5039761278489,800.0,9.438710369917818,143.84,7.995554320301307,61.10100926607787,0.16529398136754278,nan,0.0,11.414798568897538,0.005555555555555556
rtc_hard,5,1012,17.979999999999706,28.586138389419848,10.0,-18.586138389419848,800.0,14.025973023856224,139.10323494473027,7.838985191419362,48.30688915213268,0.1583776385147869,nan,0.0,16.920534439466483,0.0044444444444444444
rtc_hard,6,1013,17.979999999999706,41.78415132161659,10.0,-31.78415132161659,800.0,15.460083009513603,140.02915434512735,7.832659548136645,48.0210217512638,0.16047437585720778,nan,0.0,20.302065959743782,0.0033333333333333335
rtc_hard,7,1014,17.979999999999706,16.741459266004803,10.0,26.741459266004803,800.0,10.288933881894854,143.84,7.995554320301307,61.10100926607787,0.1644792886482924,nan,0.0,13.318400609641738,0.0044444444444444444
rtc_hard,8,1015,17.979999999999706,11.626597827032787,10.0,-1.626597827032787,800.0,13.675424653494566,143.84,7.995554320301307,54.97474167490214,0.16420367522972107,nan,0.0,20.31710985791621,0.0022222222222222222
rtc_hard,9,1016,17.979999999999706,44.49959344076773,10.0,-34.49959344076773,800.0,16.51286416505212,143.84,7.995554320301307,54.97474167490214,0.16501625594415464,nan,0.0,21.97728454638271,0.0044444444444444444
rtc_hard,10,1017,17.979999999999706,14.32533600579523,10.0,-4.325336005795228,800.0,12.869108039831795,141.00437467214218,7.884189009237515,50.30889982148273,0.16166067677922313,nan,0.0,16.977267602848514,0.0044444444444444444
rtc_hard,11,1018,17.979999999999706,34.57075758566562,10.0,-24.57075758566562,800.0,15.174607236046468,141.64144597467788,7.919630718184285,51.83215921370963,0.16181150201531835,nan,0.0,18.37041616528803,0.0044444444444444444
rtc_hard,12,1019,17.979999999999706,29.805342530144976,10.0,-19.805342530144976,800.0,14.38239881159948,143.84,7.995554320301307,54.97474167490214,0.16366310477065452,nan,0.0,19.125660067818526,0.0033333333333333335
rtc_hard,13,1020,17.979999999999706,29.625690379379286,10.0,-19.625690379379286,800.0,14.203115418560932,141.56994322884668,7.894902884044818,50.773469284903896,0.16212800445579892,nan,0.0,17.187388589325142,0.0044444444444444444
rtc_hard,14,1021,17.979999999999706,38.137143065372584,10.0,-28.137143065372587,800.0,14.813245981583714,142.3975279993074,7.935224707904443,52.490481348865806,0.16264342425902967,nan,0.0,18.587067320443357,0.0044444444444444444
rtc_hard,15,1022,17.979999999999706,21.528149655728235,10.0,-11.528149655728237,800.0,13.317736068245829,141.87113552896307,7.923193877924604,51.983203318991585,0.16319283812235943,nan,0.0,15.542096353184432,0.0022222222222222222
rtc_hard,16,1023,17.979999999999706,18.107659352084784,10.0,28.107659352084784,800.0,10.176802607802296,141.1649343926038,7.915514517577114,58.134138920940536,0.16120876921418886,nan,0.0,13.540405555880497,0.0044444444444444444
rtc_hard,17,1024,17.979999999999706,10.400225967596782,10.0,20.400225967596782,800.0,10.824146322139603,141.80363953088062,7.9220403561217925,58.38053926879088,0.16295624813456086,nan,0.0,14.001402183463727,0.0044444444444444444
