trial,task,method,success,damaged,stuck,steps,final_progress,final_alignment,peak_axial_force,peak_force_norm,force_overshoot,contact_steps,command_energy,action_smoothness
60,fastener,mismatched_gripper_force,True,False,False,26,1.0,-0.00946093931879021,0.7879208726179716,0.7879208726179716,0.029519597849377743,7,0.7033870401950725,0.015731121115223526
60,fastener,matched_multimodal_bc,True,False,False,37,1.0,1.1796198269161621e-05,0.770091988773776,0.770091988773776,0.011690714005182179,14,0.44959229210856394,0.006613439228361825
61,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
61,fastener,temporal_history,True,False,False,36,1.0,2.1126992619294544e-05,0.7702401474548701,0.7702401474548701,0.026150748530605505,14,0.47238827999337396,0.00542312687381957
61,fastener,force,True,False,False,37,1.0,-2.8531417687375642e-05,0.769952155520975,0.769952155520975,0.025862756596710335,14,0.4507250713575067,0.006257353994449385
61,fastener,mismatched_gripper_force,True,False,False,26,1.0,-0.00946093931879021,0.7879208726179716,0.7879208726179716,0.04383147369370699,7,0.7033870401950725,0.015731121115223526
61,fastener,matched_multimodal_bc,True,False,False,37,1.0,1.1796198269161621e-05,0.770091988773776,0.770091988773776,0.026002589849511426,14,0.44959229210856394,0.006613439228361825
62,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
62,fastener,temporal_history,True,False,False,44,1.0,2.0933085587713726e-05,0.9790408536869042,0.9790408536869042,0.0010883047212184582,23,0.5772189545241232,0.004707073060805276
62,fastener,force,True,False,False,45,1.0,-2.8531417687375642e-05,0.9789432071168469,0.9789432071168469,0.0009906581511611723,23,0.5506276171796988,0.006497803155846784
62,fastener,mismatched_gripper_force,True,False,False,29,1.0,-0.014433017669402403,1.006574685807737,1.006574685807737,0.02862213684205117,10,0.7637109062046675,0.013913958974746472
62,fastener,matched_multimodal_bc,True,False,False,46,1.0,1.1796198269161621e-05,0.978321470667167,0.978321470667167,0.000368921701481284,24,0.556816086815637,0.005829081951878011
63,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
63,fastener,temporal_history,True,False,False,39,1.0,2.1126992619294544e-05,0.9059252173865415,0.9059252173865415,0.02556551349535474,18,0.5251844861374338,0.005294157281990363
63,fastener,force,True,False,False,40,1.0,-2.8531417687375642e-05,0.9024706076937603,0.9024706076937603,0.022110903802573523,18,0.49623607291678995,0.007276567909261148
63,fastener,mismatched_gripper_force,True,False,False,27,1.0,-0.010963530902683098,0.887077022160658,0.887077022160658,0.006717318269471195,8,0.7303518620886713,0.014627225711135625
63,fastener,matched_multimodal_bc,True,False,False,40,1.0,1.1796198269161621e-05,0.8952016739347741,0.8952016739347741,0.014841970043587338,18,0.4943789710409856,0.006687729967656757
64,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
64,fastener,temporal_history,True,False,False,39,1.0,2.1126992619294544e-05,0.9059252173865415,0.9059252173865415,0.027379534657982263,18,0.5251844861374338,0.005294157281990363
64,fastener,force,True,False,False,40,1.0,-2.8531417687375642e-05,0.9024706076937603,0.9024706076937603,0.023924924965201044,18,0.49623607291678995,0.007276567909261148
64,fastener,mismatched_gripper_force,True,False,False,27,1.0,-0.010963530902683098,0.887077022160658,0.887077022160658,0.008531339432098717,8,0.7303518620886713,0.014627225711135625
64,fastener,matched_multimodal_bc,True,False,False,40,1.0,1.1796198269161621e-05,0.8952016739347741,0.8952016739347741,0.01665599120621486,18,0.4943789710409856,0.006687729967656757
65,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
65,fastener,temporal_history,True,False,False,44,1.0,2.0933085587713726e-05,0.9790408536869042,0.9790408536869042,0.0030175243288341758,23,0.5772189545241232,0.004707073060805276
65,fastener,force,True,False,False,45,1.0,-2.8531417687375642e-05,0.9789432071168469,0.9789432071168469,0.00291987775877689,23,0.5506276171796988,0.006497803155846784
65,fastener,mismatched_gripper_force,True,False,False,29,1.0,-0.014433017669402403,1.006574685807737,1.006574685807737,0.03055135644966689,10,0.7637109062046675,0.013913958974746472
65,fastener,matched_multimodal_bc,True,False,False,46,1.0,1.1796198269161621e-05,0.978321470667167,0.978321470667167,0.0022981413090970015,24,0.556816086815637,0.005829081951878011
66,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
66,fastener,temporal_history,False,False,True,64,0.0,2.0933085587713726e-05,0.9915138254955473,0.9915138254955473,0.0,60,0.8175317267660702,0.0029380528809316094
66,fastener,force,False,False,True,64,0.0,-2.8531417687375642e-05,1.0062401147593005,1.0062401147593005,0.0,60,0.8334643031897273,0.002944313015849317
66,fastener,mismatched_gripper_force,False,False,True,64,0.0,-0.11966773205309723,1.0797156089790487,1.0797156089790487,0.0,61,1.0157019560390292,0.005231833248674227
66,fastener,matched_multimodal_bc,False,False,True,64,0.0,1.1796198269161621e-05,0.9928731744586944,0.9928731744586944,0.0,60,0.8162425416913784,0.0029242741556285965
67,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
67,fastener,temporal_history,True,False,False,37,1.0,2.1126992619294544e-05,0.8440526880238206,0.8440526880238206,0.009063080117684974,16,0.5001638522414584,0.005416565436018365
67,fastener,force,True,False,False,39,1.0,-2.8531417687375642e-05,0.8415296651351782,0.8415296651351782,0.006540057229042606,16,0.47162003912932704,0.006604733189081626
67,fastener,mismatched_gripper_force,True,False,False,27,1.0,-0.010963530902683098,0.887077022160658,0.887077022160658,0.052087414254522346,8,0.7303518620886713,0.014627225711135625
67,fastener,matched_multimodal_bc,True,False,False,39,1.0,1.1796198269161621e-05,0.8409903537099708,0.8409903537099708,0.006000745803835139,16,0.4711561762300291,0.006525596831737218
68,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
68,fastener,temporal_history,False,False,True,64,0.0,2.0933085587713726e-05,0.9915138254955473,0.9915138254955473,0.0,60,0.8175317267660702,0.0029380528809316094
68,fastener,force,False,False,True,64,0.0,-2.8531417687375642e-05,1.0062401147593005,1.0062401147593005,0.0,60,0.8334643031897273,0.002944313015849317
68,fastener,mismatched_gripper_force,True,False,False,31,1.0,-0.0179088519857364,1.0565889932279449,1.0565889932279449,0.019556829070075166,12,0.7928585138523575,0.012984700389358362
68,fastener,matched_multimodal_bc,False,False,True,64,0.0,1.1796198269161621e-05,0.9928731744586944,0.9928731744586944,0.0,60,0.8162425416913784,0.0029242741556285965
69,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
69,fastener,temporal_history,True,False,False,37,1.0,2.1126992619294544e-05,0.8440526880238206,0.8440526880238206,0.02547520800459324,16,0.5001638522414584,0.005416565436018365
69,fastener,force,True,False,False,39,1.0,-2.8531417687375642e-05,0.8415296651351782,0.8415296651351782,0.022952185115950874,16,0.47162003912932704,0.006604733189081626
69,fastener,mismatched_gripper_force,True,False,False,27,1.0,-0.010963530902683098,0.887077022160658,0.887077022160658,0.06849954214143061,8,0.7303518620886713,0.014627225711135625
69,fastener,matched_multimodal_bc,True,False,False,39,1.0,1.1796198269161621e-05,0.8409903537099708,0.8409903537099708,0.022412873690743407,16,0.4711561762300291,0.006525596831737218
70,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
70,fastener,temporal_history,True,False,False,37,1.0,2.1126992619294544e-05,0.8079498834243675,0.8079498834243675,0.023633497284302085,15,0.48552833435122544,0.005372697471430525
70,fastener,force,True,False,False,38,1.0,-2.8531417687375642e-05,0.8076162291498847,0.8076162291498847,0.023299843009819354,15,0.4608093820212775,0.006421810100267047
70,fastener,mismatched_gripper_force,True,False,False,26,1.0,-0.00946093931879021,0.7879208726179716,0.7879208726179716,0.0036044864779062324,7,0.7033870401950725,0.015731121115223526
70,fastener,matched_multimodal_bc,True,False,False,38,1.0,1.1796198269161621e-05,0.8075734960023555,0.8075734960023555,0.023257109862290126,15,0.46034726428841566,0.006579749754122472
71,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
71,fastener,temporal_history,False,False,True,64,0.0,2.0933085587713726e-05,0.9915138254955473,0.9915138254955473,0.0,60,0.8175317267660702,0.0029380528809316094
71,fastener,force,False,False,True,64,0.0,-2.8531417687375642e-05,1.0062401147593005,1.0062401147593005,0.0,60,0.8334643031897273,0.002944313015849317
71,fastener,mismatched_gripper_force,True,False,False,30,1.0,-0.0161709348275694,1.036345106891194,1.036345106891194,0.022368702637448834,11,0.7788872124788895,0.013432551665116543
71,fastener,matched_multimodal_bc,False,False,True,64,0.0,1.1796198269161621e-05,0.9928731744586944,0.9928731744586944,0.0,60,0.8162425416913784,0.0029242741556285965
72,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
72,fastener,temporal_history,False,False,True,64,0.0,2.0933085587713726e-05,0.9915138254955473,0.9915138254955473,0.0,60,0.8175317267660702,0.0029380528809316094
72,fastener,force,False,False,True,64,0.0,-2.8531417687375642e-05,1.0062401147593005,1.0062401147593005,0.0,60,0.8334643031897273,0.002944313015849317
72,fastener,mismatched_gripper_force,False,False,True,64,0.0,-0.11966773205309723,1.0797156089790487,1.0797156089790487,0.0,61,1.0157019560390292,0.005231833248674227
72,fastener,matched_multimodal_bc,False,False,True,64,0.0,1.1796198269161621e-05,0.9928731744586944,0.9928731744586944,0.0,60,0.8162425416913784,0.0029242741556285965
73,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
73,fastener,temporal_history,True,False,False,38,1.0,2.1126992619294544e-05,0.8750993215048846,0.8750993215048846,0.028944793940613,17,0.5130322906633665,0.005373751523674531
73,fastener,force,True,False,False,39,1.0,-2.8531417687375642e-05,0.8728401073341082,0.8728401073341082,0.026685579769836654,17,0.48366274559167394,0.006996239776843809
73,fastener,mismatched_gripper_force,True,False,False,27,1.0,-0.010963530902683098,0.887077022160658,0.887077022160658,0.040922494596386416,8,0.7303518620886713,0.014627225711135625
73,fastener,matched_multimodal_bc,True,False,False,39,1.0,1.1796198269161621e-05,0.8700440146965251,0.8700440146965251,0.023889487132253584,17,0.48320765634597435,0.006679286252074108
74,fastener,vision_only,False,False,True,64,0.0,0.0,0.6893251597620376,0.6893251597620376,0.0,60,0.47832783410994545,0.004058445309649208
74,fastener,temporal_history,True,False,False,36,1.0,2.1126992619294544e-05,0.7702401474548701,0.7702401474548701,0.0349119974205353,14,0.47238827999337396,0.00542312687381957
74,fastener,force,True,False,False,37,1.0,-2.8531417687375642e-05,0.769952155520975,0.769952155520975,0.03462400548664013,14,0.4507250713575067,0.006257353994449385
