method,split,condition,alias,composition,trial,success,action_rmse,chunk_rmse,final_error,sequence_correct,swapped_success,swapped_action_rmse,prompt_swap_output_shift,prompt_swap_error_increase,prompt_swap_success_drop
ifp_future_chunk,seen,distractor_hard,0,0-1-3,3,1.0,0.04735571891069412,0.1513506919145584,0.2831156253814697,1.0,1.0,0.14270669221878052,0.17481443285942078,0.0953509733080864,0.0
ifp_shuffled_prompt,seen,distractor_hard,0,0-1-3,3,1.0,0.07073508203029633,0.27274981141090393,0.31371748447418213,1.0,1.0,0.07156895101070404,0.0016366539057344198,0.0008338689804077148,0.0
direct_bc,seen,prompt_corrupt_mild,0,0-1-3,3,1.0,0.07384820282459259,0.2788611054420471,0.6372991800308228,1.0,1.0,0.07384820282459259,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,0,0-1-3,3,1.0,0.18787600100040436,0.6885821223258972,0.4728758633136749,1.0,1.0,0.031308937817811966,0.18366362154483795,-0.1565670631825924,0.0
ifp_future_chunk,seen,prompt_corrupt_mild,0,0-1-3,3,1.0,0.17338095605373383,0.6464112401008606,0.8728037476539612,1.0,1.0,0.03249403089284897,0.16505050659179688,-0.14088692516088486,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,0,0-1-3,3,1.0,0.08077383041381836,0.3045055568218231,0.8431881070137024,1.0,1.0,0.0812094658613205,0.0005868275184184313,0.00043563544750213623,0.0
direct_bc,seen,prompt_corrupt_hard,0,0-1-3,3,1.0,0.055912259966135025,0.21128061413764954,0.15257655084133148,1.0,1.0,0.055912259966135025,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,0,0-1-3,3,0.0,0.2963477373123169,1.135549783706665,2.820124626159668,0.0,1.0,0.11596988141536713,0.39823073148727417,-0.18037785589694977,-1.0
ifp_future_chunk,seen,prompt_corrupt_hard,0,0-1-3,3,0.0,0.3043861389160156,1.1556334495544434,2.5948710441589355,1.0,1.0,0.11237921565771103,0.40285173058509827,-0.1920069232583046,-1.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,0,0-1-3,3,1.0,0.05448293685913086,0.21213853359222412,0.08947460353374481,1.0,1.0,0.054819442331790924,0.0010043107904493809,0.0003365054726600647,0.0
direct_bc,seen,clean,0,0-1-3,4,1.0,0.055729638785123825,0.20883357524871826,0.5425556302070618,1.0,1.0,0.055729638785123825,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,0,0-1-3,4,1.0,0.030285252258181572,0.10189559310674667,0.1857527792453766,1.0,1.0,0.04448205977678299,0.036810360848903656,0.014196807518601418,0.0
ifp_future_chunk,seen,clean,0,0-1-3,4,1.0,0.02903248555958271,0.08108847588300705,0.23563474416732788,1.0,1.0,0.05252037197351456,0.0400564968585968,0.023487886413931847,0.0
ifp_shuffled_prompt,seen,clean,0,0-1-3,4,1.0,0.07098793983459473,0.26655757427215576,0.7571036219596863,1.0,1.0,0.07121592015028,0.0004831829573959112,0.00022798031568527222,0.0
direct_bc,seen,distractor_mild,0,0-1-3,4,1.0,0.03967494145035744,0.145089253783226,0.16765564680099487,1.0,1.0,0.03967494145035744,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_mild,0,0-1-3,4,1.0,0.02930343523621559,0.09827935695648193,0.1665620058774948,1.0,1.0,0.0719001367688179,0.0676283985376358,0.04259670153260231,0.0
ifp_future_chunk,seen,distractor_mild,0,0-1-3,4,1.0,0.028328660875558853,0.09283924102783203,0.22727274894714355,1.0,1.0,0.07175363600254059,0.06893959641456604,0.043424975126981735,0.0
ifp_shuffled_prompt,seen,distractor_mild,0,0-1-3,4,1.0,0.04099312797188759,0.137146458029747,0.38245928287506104,1.0,1.0,0.04087754711508751,0.0007757047424092889,-0.00011558085680007935,0.0
direct_bc,seen,distractor_hard,0,0-1-3,4,1.0,0.038889944553375244,0.13384146988391876,0.23788703978061676,1.0,1.0,0.038889944553375244,0.0,0.0,0.0
